date,rainfall_mm,temp_c,solar_rad_kwh_m2
2001-01-01,0.0,17.59,16.31
2001-01-02,0.0,17.82,15.92
2001-01-03,0.0,18.9,15.68
2001-01-04,0.0,16.0,14.49
2001-01-05,0.0,15.14,14.69
2001-01-06,0.0,13.77,15.51
2001-01-07,0.0,14.15,16.08
2001-01-08,0.0,14.78,16.67
2001-01-09,0.0,15.63,13.62
2001-01-10,0.0,14.67,14.2
2001-01-11,0.0,13.49,15.84
2001-01-12,0.0,13.15,15.87
2001-01-13,0.0,14.1,16.28
2001-01-14,0.0,15.02,16.7
2001-01-15,0.0,15.46,17.55
2001-01-16,0.0,15.97,17.76
2001-01-17,0.0,16.93,18.14
2001-01-18,0.0,16.64,18.25
2001-01-19,0.0,16.92,18.47
2001-01-20,0.0,17.62,18.35
2001-01-21,0.0,17.58,18.22
2001-01-22,0.0,17.7,17.77
2001-01-23,0.0,17.53,13.55
2001-01-24,0.0,18.23,14.97
2001-01-25,0.0,15.09,16.8
2001-01-26,0.0,14.28,17.17
2001-01-27,0.0,14.29,16.44
2001-01-28,0.0,15.15,17.1
2001-01-29,0.0,16.09,17.31
2001-01-30,0.0,17.85,16.75
2001-01-31,0.0,18.28,15.86
2001-02-01,0.0,18.38,14.52
2001-02-02,0.0,20.39,16.18
2001-02-03,0.0,19.23,16.69
2001-02-04,0.0,18.65,19.12
2001-02-05,0.0,19.53,15.36
2001-02-06,0.0,20.92,14.93
2001-02-07,0.0,19.17,19.07
2001-02-08,0.0,18.73,19.12
2001-02-09,0.0,19.14,18.44
2001-02-10,0.0,18.57,17.77
2001-02-11,0.0,19.17,18.59
2001-02-12,0.0,18.97,19.62
2001-02-13,0.0,19.0,20.48
2001-02-14,0.0,19.91,20.36
2001-02-15,0.0,22.44,17.38
2001-02-16,0.0,22.75,20.58
2001-02-17,0.0,23.54,19.75
2001-02-18,0.0,24.28,19.59
2001-02-19,0.0,24.08,16.82
2001-02-20,0.0,23.64,19.56
2001-02-21,1.24,22.82,18.07
2001-02-22,2.16,22.98,16.12
2001-02-23,0.0,23.51,19.1
2001-02-24,0.44,22.8,17.28
2001-02-25,3.74,23.87,15.8
2001-02-26,28.98,23.72,12.23
2001-02-27,7.6,24.15,15.77
2001-02-28,0.0,24.64,17.42
2001-03-01,0.4,24.45,18.54
2001-03-02,0.0,25.37,20.21
2001-03-03,0.0,24.18,21.99
2001-03-04,0.0,23.7,23.6
2001-03-05,0.27,22.89,16.85
2001-03-06,0.0,23.08,22.61
2001-03-07,0.0,22.94,23.0
2001-03-08,0.0,23.2,21.14
2001-03-09,0.0,24.16,18.28
2001-03-10,0.0,24.34,22.1
2001-03-11,0.0,24.05,23.57
2001-03-12,0.0,24.05,23.09
2001-03-13,0.0,25.17,23.4
2001-03-14,0.0,25.64,22.32
2001-03-15,0.03,26.04,21.73
2001-03-16,0.0,27.19,21.14
2001-03-17,0.0,27.02,23.32
2001-03-18,1.32,27.3,21.97
2001-03-19,0.0,27.59,24.2
2001-03-20,0.0,27.96,23.9
2001-03-21,0.0,28.95,22.8
2001-03-22,0.09,29.08,21.93
2001-03-23,1.07,27.92,14.94
2001-03-24,0.83,29.36,19.86
2001-03-25,0.04,28.99,21.67
2001-03-26,0.08,28.77,19.91
2001-03-27,2.02,28.49,21.75
2001-03-28,4.65,28.47,18.98
2001-03-29,2.44,29.17,20.96
2001-03-30,1.4,28.68,17.08
2001-03-31,0.56,27.61,20.61
2001-04-01,6.3,27.98,22.96
2001-04-02,4.09,27.89,19.92
2001-04-03,0.29,29.63,23.88
2001-04-04,0.0,30.57,24.68
2001-04-05,0.24,30.18,23.86
2001-04-06,0.0,30.94,24.16
2001-04-07,0.0,31.68,24.61
2001-04-08,0.0,31.81,22.92
2001-04-09,0.0,29.89,16.52
2001-04-10,0.08,28.98,19.64
2001-04-11,0.12,30.01,20.93
2001-04-12,0.15,29.83,19.26
2001-04-13,5.15,29.04,12.18
2001-04-14,2.53,27.31,16.05
2001-04-15,0.74,27.59,19.73
2001-04-16,0.6,29.23,22.27
2001-04-17,7.35,29.68,23.22
2001-04-18,2.29,28.77,20.19
2001-04-19,0.09,30.51,25.69
2001-04-20,1.7,31.12,22.58
2001-04-21,0.3,30.65,24.71
2001-04-22,0.0,30.63,25.95
2001-04-23,0.0,31.24,26.46
2001-04-24,0.0,31.7,26.09
2001-04-25,0.0,31.61,26.05
2001-04-26,0.0,31.44,25.08
2001-04-27,0.47,30.78,22.95
2001-04-28,2.63,30.29,21.22
2001-04-29,13.37,29.51,16.4
2001-04-30,26.47,27.85,16.81
2001-05-01,5.27,29.4,25.56
2001-05-02,4.95,29.72,11.56
2001-05-03,44.27,27.83,6.3
2001-05-04,28.36,26.62,10.15
2001-05-05,20.55,26.6,11.66
2001-05-06,14.97,25.32,11.77
2001-05-07,42.66,26.73,8.88
2001-05-08,32.6,27.2,2.83
2001-05-09,19.99,27.69,10.46
2001-05-10,38.71,28.36,4.23
2001-05-11,37.31,28.02,13.99
2001-05-12,5.11,26.33,20.28
2001-05-13,0.02,27.04,27.35
2001-05-14,0.0,28.06,24.25
2001-05-15,0.07,29.02,23.42
2001-05-16,0.41,28.79,20.85
2001-05-17,1.69,28.12,22.77
2001-05-18,4.58,28.15,23.49
2001-05-19,4.99,28.24,16.8
2001-05-20,9.22,28.19,19.61
2001-05-21,6.52,27.33,22.34
2001-05-22,11.25,27.85,11.91
2001-05-23,13.33,28.66,15.98
2001-05-24,3.47,27.85,12.87
2001-05-25,0.75,28.0,21.9
2001-05-26,9.52,27.89,13.07
2001-05-27,0.15,28.19,23.08
2001-05-28,2.29,27.88,21.8
2001-05-29,9.34,27.52,13.74
2001-05-30,5.81,27.48,18.29
2001-05-31,7.43,27.98,14.85
2001-06-01,17.4,28.12,15.71
2001-06-02,12.76,28.14,18.69
2001-06-03,15.35,26.87,10.02
2001-06-04,40.02,26.49,8.95
2001-06-05,82.13,26.88,2.48
2001-06-06,49.3,27.27,3.32
2001-06-07,15.64,27.24,14.24
2001-06-08,18.15,27.08,9.82
2001-06-09,4.35,27.29,19.19
2001-06-10,9.03,27.33,21.9
2001-06-11,7.78,27.69,23.69
2001-06-12,0.75,27.74,25.59
2001-06-13,14.3,27.6,19.21
2001-06-14,36.95,26.72,3.88
2001-06-15,37.88,27.06,9.69
2001-06-16,46.89,26.25,14.86
2001-06-17,22.25,26.53,12.48
2001-06-18,20.15,26.98,12.26
2001-06-19,34.07,27.56,13.84
2001-06-20,47.16,27.82,13.61
2001-06-21,6.12,28.63,19.74
2001-06-22,0.61,28.44,22.93
2001-06-23,1.18,28.29,20.34
2001-06-24,0.79,27.72,20.84
2001-06-25,0.16,27.74,20.73
2001-06-26,2.14,27.35,20.54
2001-06-27,4.95,27.27,19.38
2001-06-28,1.06,27.68,20.3
2001-06-29,6.61,27.63,17.76
2001-06-30,14.29,27.41,11.15
2001-07-01,21.56,27.13,10.35
2001-07-02,2.19,27.04,18.2
2001-07-03,0.52,27.28,21.78
2001-07-04,0.73,28.05,22.4
2001-07-05,3.57,27.36,21.27
2001-07-06,2.33,27.89,22.48
2001-07-07,6.69,27.65,23.67
2001-07-08,3.41,28.27,24.2
2001-07-09,2.2,28.15,15.93
2001-07-10,12.35,27.21,17.3
2001-07-11,9.86,27.13,17.61
2001-07-12,12.53,27.52,15.63
2001-07-13,9.26,27.3,17.06
2001-07-14,9.94,27.49,15.87
2001-07-15,4.18,27.56,20.66
2001-07-16,1.7,27.18,19.36
2001-07-17,2.0,27.4,21.38
2001-07-18,4.65,27.75,20.83
2001-07-19,2.28,27.41,16.07
2001-07-20,12.08,27.01,17.65
2001-07-21,6.69,27.62,15.82
2001-07-22,2.54,27.61,20.75
2001-07-23,5.97,27.98,20.6
2001-07-24,10.57,27.26,17.06
2001-07-25,12.34,27.39,13.21
2001-07-26,6.2,27.28,17.06
2001-07-27,5.06,27.81,16.84
2001-07-28,21.71,27.69,11.8
2001-07-29,52.84,27.78,10.66
2001-07-30,35.41,27.13,7.76
2001-07-31,42.73,27.84,10.72
2001-08-01,58.89,27.44,11.16
2001-08-02,5.43,28.37,16.38
2001-08-03,1.13,28.21,20.14
2001-08-04,5.24,27.75,18.33
2001-08-05,35.72,27.89,17.0
2001-08-06,6.55,28.17,16.91
2001-08-07,19.98,28.55,22.16
2001-08-08,10.41,27.37,19.77
2001-08-09,7.22,27.58,20.4
2001-08-10,1.26,27.83,21.24
2001-08-11,1.03,28.09,19.94
2001-08-12,0.68,27.89,20.01
2001-08-13,4.85,27.77,17.25
2001-08-14,2.67,26.81,18.52
2001-08-15,4.87,27.73,19.02
2001-08-16,2.45,28.28,19.25
2001-08-17,1.17,28.7,19.28
2001-08-18,0.48,28.21,21.61
2001-08-19,5.99,28.38,18.23
2001-08-20,4.4,28.48,20.91
2001-08-21,1.44,27.28,17.89
2001-08-22,0.51,27.68,20.68
2001-08-23,0.64,27.74,21.06
2001-08-24,2.99,27.77,13.61
2001-08-25,5.63,27.85,15.46
2001-08-26,35.45,27.99,16.16
2001-08-27,20.35,27.61,14.59
2001-08-28,4.09,28.03,20.59
2001-08-29,6.11,28.17,16.75
2001-08-30,2.66,27.62,19.78
2001-08-31,3.3,27.96,18.51
2001-09-01,2.88,27.43,16.99
2001-09-02,0.59,27.43,18.27
2001-09-03,0.74,27.39,12.25
2001-09-04,0.23,27.36,20.81
2001-09-05,0.25,27.59,18.95
2001-09-06,10.4,27.4,18.31
2001-09-07,5.8,27.43,17.24
2001-09-08,2.03,27.56,18.39
2001-09-09,4.01,27.84,16.74
2001-09-10,3.26,27.25,18.81
2001-09-11,1.99,26.94,18.29
2001-09-12,3.49,27.42,17.85
2001-09-13,3.97,26.87,19.53
2001-09-14,1.26,27.68,19.63
2001-09-15,0.14,28.55,19.7
2001-09-16,5.48,28.37,15.92
2001-09-17,12.13,26.82,16.86
2001-09-18,57.15,26.43,8.77
2001-09-19,28.2,26.36,5.16
2001-09-20,3.74,27.06,16.03
2001-09-21,0.24,26.14,20.22
2001-09-22,1.2,27.93,18.22
2001-09-23,5.48,27.86,15.0
2001-09-24,3.75,28.42,14.55
2001-09-25,0.68,27.64,16.26
2001-09-26,0.18,27.72,20.72
2001-09-27,0.14,27.8,17.51
2001-09-28,0.04,28.28,19.98
2001-09-29,0.63,28.28,22.26
2001-09-30,9.57,26.9,17.51
2001-10-01,4.61,26.99,16.06
2001-10-02,15.42,26.71,13.66
2001-10-03,26.69,26.58,13.1
2001-10-04,11.28,26.05,15.1
2001-10-05,3.56,25.78,17.46
2001-10-06,0.49,26.81,17.73
2001-10-07,0.48,27.5,19.23
2001-10-08,1.31,27.92,18.09
2001-10-09,8.47,26.96,18.67
2001-10-10,9.24,26.88,8.13
2001-10-11,2.92,26.64,15.84
2001-10-12,0.93,26.41,17.63
2001-10-13,2.18,26.8,13.8
2001-10-14,17.28,26.87,5.5
2001-10-15,6.64,27.23,19.43
2001-10-16,15.65,27.16,19.61
2001-10-17,21.76,27.38,17.97
2001-10-18,25.19,25.28,11.37
2001-10-19,2.04,26.72,16.79
2001-10-20,0.01,25.78,18.78
2001-10-21,0.0,25.69,19.3
2001-10-22,0.0,25.79,20.85
2001-10-23,0.0,25.51,20.91
2001-10-24,0.0,25.52,20.39
2001-10-25,0.0,26.22,20.37
2001-10-26,0.04,25.91,20.21
2001-10-27,6.52,25.24,6.53
2001-10-28,0.52,25.11,12.5
2001-10-29,0.01,25.13,14.33
2001-10-30,6.8,25.06,8.69
2001-10-31,12.98,25.05,11.0
2001-11-01,3.01,25.93,16.4
2001-11-02,0.04,24.9,18.96
2001-11-03,0.12,24.26,18.84
2001-11-04,0.0,23.77,17.69
2001-11-05,0.0,23.26,18.93
2001-11-06,0.0,23.3,18.4
2001-11-07,0.66,23.54,9.19
2001-11-08,1.6,23.69,7.54
2001-11-09,0.04,23.71,12.37
2001-11-10,1.01,23.49,10.6
2001-11-11,20.25,22.8,5.91
2001-11-12,9.38,23.17,6.1
2001-11-13,0.03,24.76,16.53
2001-11-14,0.0,23.55,18.36
2001-11-15,0.0,23.24,17.27
2001-11-16,0.0,23.23,18.1
2001-11-17,0.0,23.15,18.32
2001-11-18,0.22,22.4,17.61
2001-11-19,0.28,21.97,8.95
2001-11-20,0.0,22.0,17.27
2001-11-21,0.04,22.23,16.7
2001-11-22,0.02,21.99,14.72
2001-11-23,0.0,20.81,13.02
2001-11-24,0.0,20.38,14.92
2001-11-25,0.0,20.42,17.21
2001-11-26,0.0,20.89,17.59
2001-11-27,0.0,20.69,17.33
2001-11-28,0.0,19.12,17.5
2001-11-29,0.0,18.16,16.52
2001-11-30,0.0,17.18,16.62
2001-12-01,0.0,16.83,15.82
2001-12-02,0.0,16.95,15.72
2001-12-03,0.0,16.17,15.51
2001-12-04,0.0,17.51,16.1
2001-12-05,0.0,17.88,16.06
2001-12-06,0.0,17.39,15.86
2001-12-07,0.0,17.49,15.14
2001-12-08,0.0,18.05,14.28
2001-12-09,0.0,17.52,13.65
2001-12-10,0.0,16.82,15.04
2001-12-11,0.0,16.63,16.0
2001-12-12,0.0,16.51,16.17
2001-12-13,0.0,16.23,15.78
2001-12-14,0.0,16.45,14.3
2001-12-15,0.0,17.22,15.9
2001-12-16,0.0,17.36,15.62
2001-12-17,0.0,16.18,16.64
2001-12-18,0.0,16.26,15.41
2001-12-19,0.0,16.76,15.72
2001-12-20,0.0,17.1,13.24
2001-12-21,0.0,16.58,11.82
2001-12-22,24.03,17.03,12.33
2001-12-23,0.0,18.29,15.99
2001-12-24,0.0,18.48,14.61
2001-12-25,0.0,18.43,16.32
2001-12-26,0.0,18.02,15.7
2001-12-27,0.0,18.18,15.82
2001-12-28,0.0,17.72,16.68
2001-12-29,0.0,17.3,16.45
2001-12-30,0.0,16.39,15.8
2001-12-31,0.0,15.83,15.83
2002-01-01,0.0,14.99,14.59
2002-01-02,0.0,15.59,16.9
2002-01-03,0.0,16.81,17.05
2002-01-04,0.0,18.28,14.62
2002-01-05,0.0,18.49,16.11
2002-01-06,0.0,18.23,16.4
2002-01-07,0.04,17.37,9.03
2002-01-08,0.11,18.33,9.9
2002-01-09,0.0,18.29,15.4
2002-01-10,0.0,16.95,14.99
2002-01-11,0.0,16.93,16.07
2002-01-12,0.0,15.99,16.39
2002-01-13,0.0,16.42,17.6
2002-01-14,0.0,17.62,17.07
2002-01-15,0.0,17.82,14.32
2002-01-16,0.0,18.63,15.7
2002-01-17,0.1,18.78,15.6
2002-01-18,0.0,19.18,14.54
2002-01-19,0.0,19.9,15.41
2002-01-20,0.0,20.16,17.33
2002-01-21,0.0,20.78,17.07
2002-01-22,0.52,21.19,12.51
2002-01-23,4.22,19.84,5.52
2002-01-24,0.33,19.9,12.0
2002-01-25,0.0,16.48,17.0
2002-01-26,0.0,16.38,16.77
2002-01-27,0.0,15.22,17.57
2002-01-28,2.65,15.24,3.82
2002-01-29,0.2,17.3,14.83
2002-01-30,2.14,17.66,8.08
2002-01-31,0.0,16.4,18.39
2002-02-01,0.0,15.98,19.15
2002-02-02,0.0,16.18,19.3
2002-02-03,0.0,16.31,18.22
2002-02-04,0.0,16.56,18.57
2002-02-05,0.0,16.67,19.01
2002-02-06,0.0,18.02,19.32
2002-02-07,0.0,19.43,18.74
2002-02-08,0.0,20.82,18.09
2002-02-09,0.0,21.91,19.16
2002-02-10,0.0,22.37,19.31
2002-02-11,0.0,22.33,19.62
2002-02-12,0.0,22.04,15.14
2002-02-13,0.0,21.19,16.55
2002-02-14,0.0,20.08,20.7
2002-02-15,0.0,19.55,21.63
2002-02-16,0.0,20.82,21.7
2002-02-17,0.0,22.21,21.35
2002-02-18,0.0,22.87,21.59
2002-02-19,0.0,22.7,20.39
2002-02-20,0.0,22.34,20.08
2002-02-21,0.0,23.51,20.4
2002-02-22,0.0,23.81,19.85
2002-02-23,0.0,23.61,20.09
2002-02-24,0.0,24.71,20.89
2002-02-25,0.02,24.44,20.71
2002-02-26,0.43,24.43,19.16
2002-02-27,0.0,22.93,19.51
2002-02-28,0.0,22.65,22.26
2002-03-01,0.0,23.42,21.96
2002-03-02,0.0,24.37,21.59
2002-03-03,4.89,24.11,12.49
2002-03-04,8.82,25.33,18.16
2002-03-05,0.0,23.89,21.16
2002-03-06,0.0,23.69,21.62
2002-03-07,0.0,23.46,22.72
2002-03-08,0.0,24.36,23.04
2002-03-09,0.05,25.24,21.66
2002-03-10,0.19,26.82,20.42
2002-03-11,0.66,27.14,20.2
2002-03-12,0.0,27.15,20.87
2002-03-13,0.0,25.94,21.43
2002-03-14,0.0,25.35,20.89
2002-03-15,0.0,26.69,22.14
2002-03-16,0.0,27.77,18.9
2002-03-17,0.0,26.28,23.47
2002-03-18,0.0,26.39,24.82
2002-03-19,0.0,27.45,24.13
2002-03-20,0.0,28.32,23.88
2002-03-21,0.0,27.22,24.06
2002-03-22,0.0,27.47,22.08
2002-03-23,1.18,26.99,20.62
2002-03-24,14.33,26.73,19.35
2002-03-25,9.96,27.05,19.83
2002-03-26,14.73,26.46,16.48
2002-03-27,28.37,26.05,11.49
2002-03-28,3.25,26.72,16.59
2002-03-29,4.31,27.79,12.44
2002-03-30,0.29,28.14,23.32
2002-03-31,0.0,28.14,22.51
2002-04-01,5.52,27.74,20.6
2002-04-02,12.71,25.53,12.59
2002-04-03,9.93,24.23,10.79
2002-04-04,0.13,26.13,23.46
2002-04-05,0.74,27.64,25.06
2002-04-06,7.49,28.05,22.93
2002-04-07,0.06,29.25,24.41
2002-04-08,0.0,29.41,24.14
2002-04-09,0.2,29.59,19.52
2002-04-10,1.26,29.83,20.74
2002-04-11,1.96,27.98,9.61
2002-04-12,0.0,28.3,24.43
2002-04-13,0.02,28.43,25.42
2002-04-14,0.1,28.84,25.27
2002-04-15,1.16,28.67,14.17
2002-04-16,0.92,29.03,17.48
2002-04-17,1.45,29.63,13.94
2002-04-18,0.18,29.81,20.72
2002-04-19,0.04,29.82,19.1
2002-04-20,0.01,31.06,21.33
2002-04-21,0.28,28.86,19.11
2002-04-22,0.29,28.19,10.75
2002-04-23,0.01,28.0,19.67
2002-04-24,6.53,29.41,24.05
2002-04-25,2.17,30.08,22.42
2002-04-26,15.36,29.21,17.28
2002-04-27,26.56,27.33,22.32
2002-04-28,0.82,28.5,23.15
2002-04-29,5.64,28.37,22.08
2002-04-30,11.4,28.11,23.43
2002-05-01,10.51,28.06,18.32
2002-05-02,5.26,28.78,20.15
2002-05-03,0.58,29.19,24.49
2002-05-04,4.29,28.98,22.4
2002-05-05,11.05,28.96,11.44
2002-05-06,16.27,26.76,4.59
2002-05-07,24.7,28.29,22.76
2002-05-08,16.4,28.48,18.42
2002-05-09,5.13,28.78,21.68
2002-05-10,6.72,28.19,11.64
2002-05-11,5.45,28.9,10.77
2002-05-12,2.92,29.82,18.77
2002-05-13,0.68,29.67,19.13
2002-05-14,1.82,29.03,21.78
2002-05-15,3.23,28.3,22.71
2002-05-16,1.31,29.57,25.95
2002-05-17,2.48,30.5,24.78
2002-05-18,5.31,31.19,25.59
2002-05-19,5.91,30.43,17.93
2002-05-20,4.67,29.8,16.86
2002-05-21,15.7,30.23,15.71
2002-05-22,14.44,29.4,11.8
2002-05-23,5.16,28.69,15.33
2002-05-24,3.28,28.03,21.57
2002-05-25,18.8,26.58,20.34
2002-05-26,32.85,27.2,10.55
2002-05-27,15.84,26.6,14.12
2002-05-28,0.82,26.68,14.62
2002-05-29,0.34,26.26,19.22
2002-05-30,2.8,27.1,21.52
2002-05-31,8.51,27.7,12.94
2002-06-01,20.68,27.71,12.46
2002-06-02,6.97,27.82,22.45
2002-06-03,6.19,28.71,17.2
2002-06-04,16.33,28.09,20.28
2002-06-05,5.62,28.39,22.29
2002-06-06,4.0,27.66,17.87
2002-06-07,30.57,27.44,8.44
2002-06-08,39.05,27.52,6.57
2002-06-09,3.93,27.71,16.65
2002-06-10,4.47,27.61,16.25
2002-06-11,15.23,26.47,13.83
2002-06-12,26.62,26.97,8.47
2002-06-13,35.18,27.14,1.88
2002-06-14,18.99,27.36,16.12
2002-06-15,9.33,28.1,7.99
2002-06-16,8.69,28.1,17.99
2002-06-17,4.02,27.89,19.74
2002-06-18,4.92,28.37,20.64
2002-06-19,0.2,28.09,21.55
2002-06-20,0.05,28.02,21.42
2002-06-21,7.2,27.65,14.09
2002-06-22,13.4,28.33,15.39
2002-06-23,18.74,27.82,21.4
2002-06-24,18.88,28.49,20.79
2002-06-25,4.63,27.82,18.49
2002-06-26,8.36,27.65,18.33
2002-06-27,2.39,28.31,19.38
2002-06-28,6.28,28.62,14.23
2002-06-29,22.28,28.88,17.77
2002-06-30,31.67,27.95,11.82
2002-07-01,30.88,29.08,8.52
2002-07-02,30.87,27.74,13.9
2002-07-03,24.38,28.06,8.27
2002-07-04,30.24,28.01,10.99
2002-07-05,32.28,28.19,12.79
2002-07-06,10.67,28.42,14.4
2002-07-07,13.82,29.36,13.45
2002-07-08,1.79,28.78,8.73
2002-07-09,2.22,28.07,9.78
2002-07-10,2.86,28.71,6.98
2002-07-11,13.93,27.7,8.92
2002-07-12,5.08,28.35,12.2
2002-07-13,5.73,28.2,11.43
2002-07-14,15.45,28.33,17.47
2002-07-15,13.35,28.54,17.73
2002-07-16,13.95,28.04,18.21
2002-07-17,10.28,27.78,21.18
2002-07-18,3.68,27.43,16.22
2002-07-19,18.38,27.82,12.6
2002-07-20,27.47,27.37,14.86
2002-07-21,49.11,27.46,5.85
2002-07-22,53.47,27.42,4.56
2002-07-23,21.74,27.52,7.51
2002-07-24,6.37,27.95,18.73
2002-07-25,8.36,27.79,10.98
2002-07-26,3.84,27.71,17.74
2002-07-27,0.75,27.72,15.92
2002-07-28,10.4,27.38,13.04
2002-07-29,16.04,27.47,18.11
2002-07-30,5.2,27.05,12.69
2002-07-31,1.88,27.12,19.04
2002-08-01,2.16,27.62,21.3
2002-08-02,10.7,26.99,10.01
2002-08-03,7.23,27.13,11.85
2002-08-04,3.06,26.75,15.64
2002-08-05,2.73,27.59,22.17
2002-08-06,6.09,28.02,23.01
2002-08-07,17.47,27.74,17.46
2002-08-08,3.79,28.01,22.84
2002-08-09,7.72,27.99,15.23
2002-08-10,13.75,27.99,17.07
2002-08-11,15.01,27.51,14.17
2002-08-12,7.73,27.31,13.63
2002-08-13,20.46,27.25,16.74
2002-08-14,19.57,27.22,14.31
2002-08-15,9.46,26.92,19.43
2002-08-16,12.55,26.63,16.89
2002-08-17,21.18,27.18,12.34
2002-08-18,5.3,27.46,18.25
2002-08-19,3.85,27.03,12.36
2002-08-20,4.11,27.24,11.0
2002-08-21,8.37,27.01,16.83
2002-08-22,5.32,27.39,21.05
2002-08-23,1.66,26.44,15.73
2002-08-24,5.17,25.94,14.6
2002-08-25,4.38,26.72,11.21
2002-08-26,20.0,27.96,9.53
2002-08-27,20.26,28.75,19.49
2002-08-28,13.5,27.78,20.23
2002-08-29,3.18,26.88,20.85
2002-08-30,0.6,27.56,21.86
2002-08-31,0.16,27.15,22.03
2002-09-01,0.97,27.36,22.54
2002-09-02,0.4,27.56,22.1
2002-09-03,5.25,27.68,21.38
2002-09-04,6.08,27.56,21.45
2002-09-05,5.85,27.24,23.82
2002-09-06,32.23,27.95,14.68
2002-09-07,1.41,27.88,22.83
2002-09-08,2.97,27.4,20.94
2002-09-09,3.54,26.61,14.97
2002-09-10,15.93,25.99,13.89
2002-09-11,2.28,25.87,12.01
2002-09-12,0.05,27.09,17.01
2002-09-13,0.01,27.6,21.37
2002-09-14,0.24,27.12,19.33
2002-09-15,2.91,26.9,20.82
2002-09-16,4.19,26.95,10.68
2002-09-17,0.56,26.66,20.13
2002-09-18,0.0,26.1,23.05
2002-09-19,0.25,28.03,21.03
2002-09-20,4.05,28.32,22.25
2002-09-21,9.66,28.18,21.87
2002-09-22,7.48,27.72,15.03
2002-09-23,4.08,26.57,16.82
2002-09-24,10.63,26.15,17.28
2002-09-25,2.09,26.44,18.42
2002-09-26,18.74,26.51,16.84
2002-09-27,20.92,26.56,5.26
2002-09-28,7.73,26.62,11.05
2002-09-29,1.94,26.2,15.32
2002-09-30,1.45,26.74,18.28
2002-10-01,2.4,27.31,13.32
2002-10-02,0.59,27.49,16.48
2002-10-03,0.18,27.61,16.28
2002-10-04,0.04,27.35,17.99
2002-10-05,0.03,27.86,18.9
2002-10-06,0.0,28.26,21.02
2002-10-07,2.82,28.04,21.26
2002-10-08,2.53,27.23,21.05
2002-10-09,0.51,27.26,15.67
2002-10-10,0.19,26.46,18.73
2002-10-11,0.74,26.73,18.69
2002-10-12,0.28,26.15,20.22
2002-10-13,5.94,25.36,15.15
2002-10-14,9.66,24.03,7.99
2002-10-15,10.36,24.82,8.54
2002-10-16,1.74,25.85,10.92
2002-10-17,0.57,25.67,18.89
2002-10-18,1.31,25.24,10.94
2002-10-19,6.78,24.38,8.58
2002-10-20,1.29,25.29,14.33
2002-10-21,0.03,23.99,18.0
2002-10-22,0.0,24.11,19.74
2002-10-23,0.0,23.79,20.56
2002-10-24,0.0,23.58,19.99
2002-10-25,0.0,23.31,18.61
2002-10-26,0.0,23.1,19.56
2002-10-27,0.0,22.74,19.77
2002-10-28,0.0,22.27,19.95
2002-10-29,0.0,22.3,19.4
2002-10-30,0.0,22.44,19.31
2002-10-31,0.0,22.24,18.66
2002-11-01,0.0,22.19,18.54
2002-11-02,0.0,22.98,12.68
2002-11-03,0.0,23.85,13.86
2002-11-04,0.0,24.56,18.21
2002-11-05,0.0,24.37,16.71
2002-11-06,0.0,23.96,18.36
2002-11-07,0.0,23.3,14.33
2002-11-08,0.0,23.96,14.46
2002-11-09,0.0,24.22,17.8
2002-11-10,0.0,24.08,17.24
2002-11-11,22.55,22.29,6.21
2002-11-12,67.55,22.18,2.21
2002-11-13,22.23,24.58,6.98
2002-11-14,0.0,21.31,14.84
2002-11-15,0.0,19.93,17.6
2002-11-16,0.0,20.11,18.01
2002-11-17,0.0,20.45,18.22
2002-11-18,0.0,20.66,16.26
2002-11-19,0.0,20.88,17.31
2002-11-20,0.0,21.28,16.87
2002-11-21,0.0,19.72,18.0
2002-11-22,0.0,20.48,16.82
2002-11-23,0.0,21.22,17.16
2002-11-24,0.0,21.0,15.19
2002-11-25,0.0,21.88,15.92
2002-11-26,0.19,22.58,14.25
2002-11-27,0.01,21.56,15.3
2002-11-28,0.0,21.5,16.61
2002-11-29,0.26,21.63,14.23
2002-11-30,0.04,21.49,12.45
2002-12-01,0.0,20.83,14.06
2002-12-02,0.0,20.56,14.95
2002-12-03,0.0,19.71,16.3
2002-12-04,0.0,19.38,17.0
2002-12-05,0.0,18.78,16.89
2002-12-06,0.0,18.33,16.23
2002-12-07,0.0,17.91,15.41
2002-12-08,0.0,17.49,15.89
2002-12-09,0.0,17.87,16.92
2002-12-10,0.0,17.61,15.96
2002-12-11,0.0,18.07,16.34
2002-12-12,0.0,18.74,16.25
2002-12-13,0.0,19.06,15.05
2002-12-14,0.0,19.3,15.55
2002-12-15,0.0,19.31,15.0
2002-12-16,0.0,20.07,14.33
2002-12-17,0.0,19.75,14.05
2002-12-18,0.0,20.24,13.46
2002-12-19,0.05,19.28,11.64
2002-12-20,3.94,19.02,13.1
2002-12-21,0.0,20.5,13.52
2002-12-22,0.0,18.11,14.26
2002-12-23,0.0,17.31,15.06
2002-12-24,0.0,17.1,14.43
2002-12-25,0.0,17.6,13.41
2002-12-26,0.0,16.86,15.25
2002-12-27,0.0,16.78,15.8
2002-12-28,0.0,15.85,14.18
2002-12-29,0.0,14.88,14.97
2002-12-30,0.0,14.08,15.82
2002-12-31,2.81,14.63,16.03
2003-01-01,0.01,15.01,15.16
2003-01-02,0.0,15.69,16.47
2003-01-03,0.0,17.66,16.86
2003-01-04,0.0,18.24,15.06
2003-01-05,0.0,15.9,14.0
