date,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,rh_pct,wind_speed_ms,solar_rad_mj_m2
2001-01-01,0.0,18.05,24.95,12.63,66.46,1.01,16.31
2001-01-02,0.01,18.43,25.72,13.21,71.03,1.36,15.92
2001-01-03,0.0,19.06,26.37,14.26,73.79,1.66,15.68
2001-01-04,0.0,16.32,24.01,10.36,66.19,1.49,14.49
2001-01-05,0.0,15.37,22.63,10.72,62.75,1.17,14.69
2001-01-06,0.0,14.49,22.36,8.26,65.28,1.29,15.51
2001-01-07,0.0,14.96,22.45,9.49,63.04,1.11,16.08
2001-01-08,0.0,15.55,23.38,9.67,61.18,1.22,16.67
2001-01-09,0.0,16.17,23.96,9.15,59.56,1.22,13.62
2001-01-10,0.0,14.98,23.25,9.86,60.59,1.45,14.2
2001-01-11,0.0,14.07,22.19,9.34,50.9,1.24,15.84
2001-01-12,0.0,13.9,22.38,7.62,56.75,1.45,15.87
2001-01-13,0.0,15.1,23.66,9.35,55.22,1.12,16.28
2001-01-14,0.0,15.79,24.27,9.97,56.25,1.28,16.7
2001-01-15,0.0,16.75,25.27,10.74,53.71,1.33,17.55
2001-01-16,0.0,17.41,25.43,11.99,53.07,0.98,17.76
2001-01-17,0.0,18.06,26.49,12.05,54.12,1.33,18.14
2001-01-18,0.0,17.8,26.15,11.35,54.91,1.17,18.25
2001-01-19,0.0,17.86,26.11,11.54,55.22,1.27,18.47
2001-01-20,0.0,18.85,26.85,12.29,51.02,0.98,18.35
2001-01-21,0.0,18.22,26.1,13.27,52.97,1.08,18.22
2001-01-22,0.0,18.15,25.41,12.14,46.32,1.07,17.77
2001-01-23,0.05,18.46,26.87,12.01,54.67,1.45,13.55
2001-01-24,0.0,18.04,26.18,12.78,57.84,1.61,14.97
2001-01-25,0.0,15.12,23.19,8.45,45.63,1.44,16.8
2001-01-26,0.0,14.41,22.66,7.87,44.69,1.31,17.17
2001-01-27,0.0,14.47,22.58,7.72,49.1,1.11,16.44
2001-01-28,0.0,15.4,24.21,7.81,54.2,1.13,17.1
2001-01-29,0.0,16.38,25.31,8.89,55.07,1.18,17.31
2001-01-30,0.0,17.98,25.3,12.69,50.51,0.8,16.75
2001-01-31,0.0,17.97,27.08,13.1,53.85,1.03,15.86
2001-02-01,0.0,19.1,27.61,11.49,57.47,1.18,14.52
2001-02-02,0.0,20.02,29.08,12.58,62.91,1.34,16.18
2001-02-03,0.0,19.45,27.66,13.9,47.78,1.28,16.69
2001-02-04,0.0,18.8,29.16,10.57,44.96,1.69,19.12
2001-02-05,0.0,19.82,28.88,12.29,37.13,1.44,15.36
2001-02-06,0.0,20.64,30.04,13.64,42.71,1.39,14.93
2001-02-07,0.0,18.93,27.76,12.33,46.34,1.48,19.07
2001-02-08,0.0,18.86,26.63,13.49,35.99,1.17,19.12
2001-02-09,0.0,18.9,26.85,12.17,35.51,1.03,18.44
2001-02-10,0.0,18.63,26.41,11.8,38.41,1.03,17.77
2001-02-11,0.0,19.49,27.59,11.51,38.84,1.07,18.59
2001-02-12,0.0,18.75,28.02,10.62,49.19,1.31,19.62
2001-02-13,0.0,19.46,29.28,11.44,49.56,1.61,20.48
2001-02-14,0.0,20.54,29.34,12.44,44.61,1.39,20.36
2001-02-15,0.0,22.56,32.23,13.28,39.66,1.13,17.38
2001-02-16,0.0,22.97,32.32,14.39,37.72,1.16,20.58
2001-02-17,0.0,23.96,32.66,16.86,39.19,1.26,19.75
2001-02-18,0.0,24.39,32.78,16.33,40.38,1.27,19.59
2001-02-19,0.04,24.1,32.65,17.43,46.26,1.5,16.82
2001-02-20,0.0,23.57,32.06,16.28,40.02,1.41,19.56
2001-02-21,0.34,23.17,31.75,16.15,42.96,1.52,18.07
2001-02-22,0.91,23.63,30.41,16.53,55.13,0.66,16.12
2001-02-23,0.0,22.85,31.2,15.32,45.9,1.27,19.1
2001-02-24,1.17,22.43,31.17,14.07,47.99,1.51,17.28
2001-02-25,3.36,23.75,31.58,16.51,73.39,2.64,15.8
2001-02-26,43.93,23.61,28.0,20.74,85.4,3.11,12.23
2001-02-27,9.79,24.41,30.5,20.06,76.33,1.83,15.77
2001-02-28,0.0,24.49,32.17,18.38,67.48,1.25,17.42
2001-03-01,0.23,24.54,32.68,17.27,59.08,1.36,18.54
2001-03-02,0.0,25.21,32.32,18.07,52.55,1.56,20.21
2001-03-03,0.0,24.15,32.81,17.29,40.91,1.76,21.99
2001-03-04,0.0,23.9,32.94,14.32,33.12,1.5,23.6
2001-03-05,0.29,23.22,31.19,17.47,38.11,2.15,16.85
2001-03-06,0.0,22.86,30.86,16.08,50.67,1.47,22.61
2001-03-07,0.0,22.76,31.63,15.21,48.8,1.74,23.0
2001-03-08,0.0,23.43,32.13,14.48,43.19,1.52,21.14
2001-03-09,0.0,24.34,32.88,16.13,38.92,1.55,18.28
2001-03-10,0.0,24.57,33.53,17.44,33.62,1.45,22.1
2001-03-11,0.0,23.95,33.66,14.95,32.66,1.59,23.57
2001-03-12,0.0,24.47,33.62,14.83,30.6,1.68,23.09
2001-03-13,0.0,25.35,33.54,18.47,28.46,1.49,23.4
2001-03-14,0.01,25.32,34.86,16.36,33.7,1.01,22.32
2001-03-15,0.06,26.28,35.23,17.43,43.33,1.36,21.73
2001-03-16,0.0,26.8,35.49,18.9,47.66,1.74,21.14
2001-03-17,0.0,27.41,35.48,19.34,32.16,1.21,23.32
2001-03-18,1.28,26.92,35.92,19.18,43.58,1.59,21.97
2001-03-19,0.01,27.33,36.06,19.13,31.32,1.23,24.2
2001-03-20,0.0,27.29,37.2,16.93,30.38,1.39,23.9
2001-03-21,0.0,28.22,37.54,18.72,34.05,1.27,22.8
2001-03-22,0.01,29.32,37.97,19.68,43.64,1.54,21.93
2001-03-23,0.9,27.09,33.01,23.15,61.15,1.41,14.94
2001-03-24,1.85,29.05,36.34,22.61,50.34,1.87,19.86
2001-03-25,0.48,28.53,36.96,21.75,43.61,1.47,21.67
2001-03-26,0.03,28.2,37.33,19.67,48.73,2.21,19.91
2001-03-27,1.05,27.99,36.87,19.88,52.5,2.28,21.75
2001-03-28,3.66,28.51,35.67,21.1,58.94,1.97,18.98
2001-03-29,5.51,28.94,35.13,23.02,60.93,1.94,20.96
2001-03-30,2.02,28.14,33.75,23.07,66.0,1.72,17.08
2001-03-31,1.29,27.06,31.99,23.75,69.48,1.17,20.61
2001-04-01,3.65,28.24,32.58,22.82,60.2,0.98,22.96
2001-04-02,6.13,27.7,33.3,21.76,61.25,1.33,19.92
2001-04-03,0.5,29.46,36.88,21.9,48.81,1.26,23.88
2001-04-04,0.0,30.82,37.68,23.44,36.41,1.2,24.68
2001-04-05,0.3,30.04,38.15,22.92,35.89,1.49,23.86
2001-04-06,0.0,30.64,39.9,19.63,33.49,1.2,24.16
2001-04-07,0.0,31.97,40.75,23.79,30.05,1.47,24.61
2001-04-08,0.03,32.17,39.78,25.02,49.88,3.1,22.92
2001-04-09,0.02,30.8,38.29,25.69,59.71,3.54,16.52
2001-04-10,0.25,30.36,37.83,25.09,60.94,3.39,19.64
2001-04-11,0.6,30.49,38.68,23.48,59.91,2.75,20.93
2001-04-12,0.72,29.98,36.89,24.07,59.79,2.77,19.26
2001-04-13,5.23,29.22,36.6,25.47,62.86,2.72,12.18
2001-04-14,1.8,28.41,34.65,23.26,56.77,1.17,16.05
2001-04-15,0.41,29.3,35.03,24.24,52.66,1.07,19.73
2001-04-16,1.29,29.77,36.1,22.93,54.56,1.47,22.27
2001-04-17,6.48,30.26,37.25,23.81,59.58,1.74,23.22
2001-04-18,3.87,29.12,36.27,24.62,58.11,1.59,20.19
2001-04-19,0.17,30.35,37.44,22.78,45.45,1.56,25.69
2001-04-20,2.54,31.45,38.2,25.98,47.53,2.2,22.58
2001-04-21,0.04,30.81,38.84,23.24,46.65,2.12,24.71
2001-04-22,0.0,30.67,39.04,22.01,43.82,1.72,25.95
2001-04-23,0.0,31.45,39.82,22.6,43.26,1.58,26.46
2001-04-24,0.0,31.32,40.41,21.71,41.55,1.25,26.09
2001-04-25,0.0,31.81,40.43,23.35,41.34,2.22,26.05
2001-04-26,0.06,32.19,41.02,24.3,53.33,4.5,25.08
2001-04-27,1.1,31.43,38.96,25.04,58.16,4.58,22.95
2001-04-28,6.74,30.32,36.98,25.95,63.46,4.92,21.22
2001-04-29,9.58,29.97,35.69,25.38,67.4,3.57,16.4
2001-04-30,39.94,28.09,31.55,25.02,81.39,2.33,16.81
2001-05-01,4.93,29.42,35.73,23.83,66.75,1.05,25.56
2001-05-02,4.02,30.17,35.64,24.46,62.37,1.13,11.56
2001-05-03,23.8,28.47,32.63,24.96,74.91,1.99,6.3
2001-05-04,52.89,26.97,30.8,23.8,84.61,2.03,10.15
2001-05-05,24.01,26.77,29.95,24.29,87.77,1.93,11.66
2001-05-06,15.94,25.45,27.8,23.57,87.0,2.45,11.77
2001-05-07,33.84,26.79,31.29,22.72,83.35,3.15,8.88
2001-05-08,34.66,27.35,31.51,24.46,86.45,2.51,2.83
2001-05-09,17.72,27.77,31.65,24.86,86.39,3.5,10.46
2001-05-10,32.46,28.37,32.45,25.71,89.68,4.08,4.23
2001-05-11,15.83,27.89,30.73,25.58,88.58,2.53,13.99
2001-05-12,1.64,25.61,28.36,23.6,89.09,2.29,20.28
2001-05-13,0.08,27.1,32.29,21.43,78.88,1.32,27.35
2001-05-14,0.01,28.68,33.61,23.61,78.86,0.99,24.25
2001-05-15,0.07,29.6,34.68,24.1,76.28,0.88,23.42
2001-05-16,0.43,29.71,34.48,25.19,74.81,1.17,20.85
2001-05-17,2.93,28.86,33.37,24.72,78.85,1.37,22.77
2001-05-18,8.5,28.56,32.65,24.8,80.45,1.33,23.49
2001-05-19,9.63,28.6,32.56,24.62,81.74,1.28,16.8
2001-05-20,10.44,28.72,32.83,24.69,82.59,1.61,19.61
2001-05-21,10.11,27.59,30.35,25.01,89.08,1.62,22.34
2001-05-22,7.57,28.11,31.54,24.92,87.79,2.18,11.91
2001-05-23,17.84,28.96,33.04,25.56,84.3,2.29,15.98
2001-05-24,3.11,28.19,31.69,25.22,88.59,2.37,12.87
2001-05-25,0.48,28.42,32.94,24.72,85.03,2.12,21.9
2001-05-26,9.85,27.98,31.14,25.16,88.18,1.63,13.07
2001-05-27,0.06,28.59,32.5,25.13,83.13,0.92,23.08
2001-05-28,1.1,28.34,31.68,25.14,84.44,1.39,21.8
2001-05-29,8.09,27.97,31.25,25.39,87.03,2.21,13.74
2001-05-30,8.34,27.67,30.46,24.89,88.33,1.74,18.29
2001-05-31,11.52,28.24,32.13,24.88,85.37,2.03,14.85
2001-06-01,17.62,28.52,32.32,25.24,85.74,2.4,15.71
2001-06-02,21.75,28.18,31.8,25.82,87.5,3.05,18.69
2001-06-03,13.12,27.41,31.1,25.04,90.62,3.17,10.02
2001-06-04,54.52,26.56,28.74,24.79,91.87,2.9,8.95
2001-06-05,104.88,26.9,28.67,25.81,93.09,3.4,2.48
2001-06-06,69.3,27.31,29.63,25.53,92.28,2.61,3.32
2001-06-07,12.78,27.35,30.08,25.53,91.11,2.61,14.24
2001-06-08,15.6,27.12,29.39,25.24,93.69,2.57,9.82
2001-06-09,5.4,27.35,29.64,25.32,91.59,2.32,19.19
2001-06-10,7.03,27.64,30.16,25.5,90.75,1.63,21.9
2001-06-11,16.09,27.86,29.97,25.99,89.39,1.46,23.69
2001-06-12,0.87,28.14,31.2,25.88,89.74,2.58,25.59
2001-06-13,12.62,27.69,30.07,25.97,92.09,2.37,19.21
2001-06-14,18.63,26.8,29.16,25.22,93.2,2.74,3.88
2001-06-15,27.08,27.14,29.52,25.55,92.35,2.45,9.69
2001-06-16,21.13,27.01,30.51,23.9,88.83,2.87,14.86
2001-06-17,17.46,26.68,29.88,24.71,92.42,2.8,12.48
2001-06-18,19.32,26.91,29.77,25.6,92.56,4.28,12.26
2001-06-19,16.59,27.76,31.05,25.73,90.02,4.14,13.84
2001-06-20,43.43,28.0,31.49,25.09,90.68,3.52,13.61
2001-06-21,4.61,28.82,32.12,26.34,89.15,2.47,19.74
2001-06-22,1.28,28.91,32.67,25.72,87.67,2.22,22.93
2001-06-23,3.23,28.85,32.71,26.04,87.55,2.3,20.34
2001-06-24,3.24,28.12,31.86,25.85,90.35,2.68,20.84
2001-06-25,0.33,28.1,31.97,25.83,89.93,2.22,20.73
2001-06-26,3.03,27.53,29.92,25.79,92.23,2.38,20.54
2001-06-27,3.55,27.41,30.83,25.4,89.53,2.84,19.38
2001-06-28,0.32,28.18,32.4,24.57,87.3,2.81,20.3
2001-06-29,4.33,27.73,30.05,26.01,91.51,2.64,17.76
2001-06-30,14.35,27.4,30.08,25.63,92.12,3.18,11.15
2001-07-01,27.29,27.45,30.72,25.37,90.39,3.0,10.35
2001-07-02,2.92,27.47,31.54,24.55,89.01,2.73,18.2
2001-07-03,0.68,27.36,29.74,24.96,89.33,1.8,21.78
2001-07-04,1.05,28.86,32.66,25.8,87.43,1.61,22.4
2001-07-05,3.29,28.2,31.87,25.86,90.82,1.47,21.27
2001-07-06,5.49,28.03,30.73,25.99,91.14,1.42,22.48
2001-07-07,3.71,27.89,29.9,26.35,93.15,1.53,23.67
2001-07-08,6.31,28.45,31.18,26.01,90.59,2.18,24.2
2001-07-09,2.16,28.59,32.22,26.46,89.92,2.77,15.93
2001-07-10,6.0,27.57,30.53,25.93,91.25,2.47,17.3
2001-07-11,10.28,27.24,30.42,25.21,91.33,3.06,17.61
2001-07-12,9.51,27.87,31.49,25.26,88.73,2.89,15.63
2001-07-13,9.19,27.39,30.56,24.91,88.96,3.14,17.06
2001-07-14,12.79,27.67,31.26,25.24,89.79,3.31,15.87
2001-07-15,6.08,27.95,31.35,25.28,90.56,2.3,20.66
2001-07-16,3.97,27.4,29.23,25.87,94.2,1.84,19.36
2001-07-17,4.49,27.82,31.72,25.02,89.74,2.5,21.38
2001-07-18,6.38,28.24,32.44,25.2,87.67,2.75,20.83
2001-07-19,4.1,27.58,30.53,25.35,89.82,3.08,16.07
2001-07-20,9.78,27.32,29.45,25.54,91.93,3.11,17.65
2001-07-21,5.85,27.98,31.66,25.39,88.5,3.03,15.82
2001-07-22,2.31,27.44,29.34,25.65,91.03,1.69,20.75
2001-07-23,4.72,28.42,32.63,25.78,88.34,2.02,20.6
2001-07-24,4.48,27.49,29.43,25.73,91.61,2.25,17.06
2001-07-25,5.07,27.59,31.16,25.32,89.95,2.55,13.21
2001-07-26,6.35,27.5,30.42,24.94,89.94,3.21,17.06
2001-07-27,3.57,28.07,31.57,25.43,89.44,3.72,16.84
2001-07-28,10.18,27.99,31.03,25.69,89.57,4.04,11.8
2001-07-29,35.09,27.94,31.32,25.8,89.65,3.91,10.66
2001-07-30,29.2,27.5,30.77,25.34,90.79,3.64,7.76
2001-07-31,47.15,28.14,31.57,25.33,91.08,3.19,10.72
2001-08-01,44.72,27.65,29.54,26.26,93.19,3.12,11.16
2001-08-02,4.4,28.84,32.58,25.51,85.73,1.37,16.38
2001-08-03,1.59,28.75,32.34,25.95,87.66,2.06,20.14
2001-08-04,5.35,27.64,30.12,25.67,89.98,0.96,18.33
2001-08-05,26.23,27.87,30.51,25.27,89.4,1.3,17.0
2001-08-06,9.03,27.86,29.79,25.81,88.59,0.99,16.91
2001-08-07,5.68,28.91,32.74,25.93,84.54,0.94,22.16
2001-08-08,6.41,27.12,29.08,25.68,92.93,1.66,19.77
2001-08-09,12.09,27.83,31.99,25.07,90.35,1.78,20.4
2001-08-10,3.2,28.25,32.31,25.28,88.43,2.22,21.24
2001-08-11,3.36,28.4,32.62,25.19,88.69,1.92,19.94
2001-08-12,1.55,28.28,32.05,25.17,88.35,1.65,20.01
2001-08-13,4.92,27.88,30.61,25.85,89.91,1.27,17.25
2001-08-14,5.04,27.11,30.4,24.84,91.85,2.74,18.52
2001-08-15,2.71,28.01,32.58,24.9,89.4,2.62,19.02
2001-08-16,2.45,28.53,32.73,25.22,87.94,2.04,19.25
2001-08-17,1.53,28.98,33.1,25.84,87.98,2.0,19.28
2001-08-18,1.3,28.46,31.13,25.99,90.36,2.07,21.61
2001-08-19,7.71,28.28,30.59,26.4,92.19,1.44,18.23
2001-08-20,10.8,28.98,33.2,26.37,89.56,1.59,20.91
2001-08-21,4.0,27.56,29.77,25.69,92.54,2.36,17.89
2001-08-22,0.59,27.88,32.38,25.09,88.38,2.24,20.68
2001-08-23,0.77,27.98,32.31,24.86,88.4,2.46,21.06
2001-08-24,3.0,27.99,32.22,25.28,89.08,2.74,13.61
2001-08-25,3.62,28.11,32.15,25.24,89.83,2.94,15.46
2001-08-26,11.04,28.39,31.78,25.58,90.24,2.59,16.16
2001-08-27,8.64,27.7,29.56,26.5,94.51,2.43,14.59
2001-08-28,4.67,27.92,29.85,26.37,91.5,0.87,20.59
2001-08-29,8.0,28.77,32.24,25.66,86.85,1.04,16.75
2001-08-30,4.54,28.07,31.27,25.69,90.5,1.71,19.78
2001-08-31,3.76,28.42,32.11,26.22,89.38,2.0,18.51
2001-09-01,3.76,27.61,30.52,25.2,90.93,2.32,16.99
2001-09-02,1.04,27.7,31.58,24.54,87.87,2.2,18.27
2001-09-03,1.07,27.61,31.25,24.94,87.95,2.12,12.25
2001-09-04,0.77,27.7,31.85,24.29,87.93,1.89,20.81
2001-09-05,1.58,27.78,31.81,24.93,89.04,2.37,18.95
2001-09-06,7.68,27.77,31.53,25.38,88.85,2.92,18.31
2001-09-07,4.95,27.78,31.17,25.02,88.06,2.45,17.24
2001-09-08,2.38,27.91,31.33,25.72,89.67,2.42,18.39
2001-09-09,4.09,28.13,32.0,25.33,88.8,2.21,16.74
2001-09-10,3.11,27.63,30.67,25.44,89.83,1.8,18.81
2001-09-11,2.69,27.34,31.27,24.57,88.39,1.87,18.29
2001-09-12,6.06,27.76,32.02,24.75,89.23,1.92,17.85
2001-09-13,7.05,27.2,30.28,24.52,89.55,2.05,19.53
2001-09-14,3.92,27.89,31.61,24.54,86.47,1.39,19.63
2001-09-15,0.06,28.55,32.4,24.9,84.28,0.76,19.7
2001-09-16,7.1,28.65,32.06,25.69,82.19,0.71,15.92
2001-09-17,14.69,27.45,30.17,25.29,86.95,0.73,16.86
2001-09-18,54.92,26.93,30.66,24.1,89.19,2.08,8.77
2001-09-19,51.29,26.11,27.98,24.86,94.05,2.25,5.16
2001-09-20,7.78,27.24,30.9,23.88,86.54,1.31,16.03
2001-09-21,1.41,26.5,29.01,23.97,86.6,0.72,20.22
2001-09-22,0.66,28.35,32.84,23.99,77.32,0.72,18.22
2001-09-23,3.78,28.11,31.99,25.25,83.02,0.79,15.0
2001-09-24,4.19,28.31,31.84,24.7,80.24,0.58,14.55
2001-09-25,1.79,27.74,31.4,24.76,84.05,1.05,16.26
2001-09-26,1.85,27.98,31.64,24.64,83.86,0.86,20.72
2001-09-27,0.55,28.51,31.88,25.71,82.76,0.68,17.51
2001-09-28,0.1,28.29,31.99,25.14,85.87,0.81,19.98
2001-09-29,0.55,28.06,31.69,24.9,84.37,0.83,22.26
2001-09-30,9.99,27.25,29.48,25.46,91.18,1.04,17.51
2001-10-01,7.59,27.19,29.94,24.71,88.18,0.79,16.06
2001-10-02,17.92,26.65,29.1,24.38,90.32,0.7,13.66
2001-10-03,35.22,26.92,29.81,24.66,87.17,0.74,13.1
2001-10-04,18.73,26.31,29.03,24.48,89.34,1.13,15.1
2001-10-05,7.19,25.87,28.34,24.01,93.14,1.53,17.46
2001-10-06,2.49,26.81,29.75,24.12,90.81,1.21,17.73
2001-10-07,1.51,27.36,30.51,24.4,89.03,1.14,19.23
2001-10-08,2.4,27.74,30.83,25.3,88.57,0.95,18.09
2001-10-09,5.23,27.23,30.45,24.56,89.17,1.01,18.67
2001-10-10,8.04,27.31,30.67,24.7,85.91,0.71,8.13
2001-10-11,1.11,26.66,29.45,24.28,88.96,1.06,15.84
2001-10-12,0.43,26.47,29.02,24.23,87.27,0.61,17.63
2001-10-13,1.55,27.26,31.18,24.1,79.81,0.61,13.8
2001-10-14,15.75,26.9,29.49,23.74,83.07,0.76,5.5
2001-10-15,10.79,27.29,31.16,23.61,82.57,0.84,19.43
2001-10-16,12.95,27.26,31.1,23.8,84.13,1.0,19.61
2001-10-17,20.66,27.16,30.37,24.51,83.79,0.75,17.97
2001-10-18,31.95,25.23,26.67,23.77,95.01,1.88,11.37
2001-10-19,2.28,26.15,29.37,23.45,83.5,1.42,16.79
2001-10-20,0.0,25.76,29.58,21.84,82.6,1.0,18.78
2001-10-21,0.0,25.89,30.16,22.18,82.83,1.08,19.3
2001-10-22,0.0,26.07,30.7,22.24,81.21,1.31,20.85
2001-10-23,0.0,25.69,30.63,21.38,80.07,1.41,20.91
2001-10-24,0.0,25.99,31.07,21.8,79.44,1.15,20.39
2001-10-25,0.0,27.04,31.64,22.66,71.58,0.6,20.37
2001-10-26,0.46,26.21,30.35,21.89,76.37,1.1,20.21
2001-10-27,2.0,25.77,30.62,21.56,83.52,1.25,6.53
2001-10-28,0.4,24.72,26.97,22.6,88.1,0.99,12.5
2001-10-29,0.05,25.46,29.66,21.72,85.94,1.1,14.33
2001-10-30,5.09,25.29,28.29,22.41,86.79,1.27,8.69
2001-10-31,14.63,25.31,28.3,22.72,91.82,1.23,11.0
2001-11-01,3.61,25.75,29.78,22.68,87.21,1.17,16.4
2001-11-02,0.04,24.65,29.3,20.84,80.68,0.95,18.96
2001-11-03,0.26,23.81,28.74,19.43,78.33,1.06,18.84
2001-11-04,0.02,23.92,28.33,19.85,74.54,0.7,17.69
2001-11-05,0.01,23.57,28.32,19.42,82.47,1.14,18.93
2001-11-06,0.0,23.17,28.41,18.66,82.91,1.32,18.4
2001-11-07,1.02,23.61,27.21,20.37,81.93,0.71,9.19
2001-11-08,1.52,24.06,27.42,21.07,78.39,0.58,7.54
2001-11-09,0.06,23.44,28.34,19.21,84.05,1.1,12.37
2001-11-10,0.61,23.09,26.53,19.07,82.98,1.0,10.6
2001-11-11,8.53,22.7,25.05,20.64,93.07,1.34,5.91
2001-11-12,15.58,21.9,25.07,19.37,93.18,1.71,6.1
2001-11-13,0.21,24.03,28.93,20.23,87.64,1.32,16.53
2001-11-14,0.0,23.59,28.85,19.46,85.02,1.11,18.36
2001-11-15,0.0,23.83,29.3,19.04,82.0,0.82,17.27
2001-11-16,0.0,23.58,28.28,19.71,79.55,0.89,18.1
2001-11-17,0.0,23.13,27.84,18.98,78.15,0.81,18.32
2001-11-18,0.03,22.39,27.51,18.3,80.56,1.23,17.61
2001-11-19,0.6,22.38,27.7,17.89,78.88,1.16,8.95
2001-11-20,0.0,21.97,27.31,17.48,78.33,1.12,17.27
2001-11-21,0.28,22.39,26.97,17.7,75.03,0.7,16.7
2001-11-22,0.14,22.22,27.29,17.69,76.84,1.0,14.72
2001-11-23,0.0,21.06,25.88,17.98,81.0,0.94,13.02
2001-11-24,0.0,20.73,26.02,17.11,79.15,1.19,14.92
2001-11-25,0.0,21.0,26.75,16.52,78.37,0.94,17.21
2001-11-26,0.0,21.14,26.77,15.9,79.46,1.02,17.59
2001-11-27,0.0,20.95,26.69,16.7,76.65,1.08,17.33
2001-11-28,0.0,19.47,24.9,15.2,76.37,1.26,17.5
2001-11-29,0.0,18.55,24.94,14.2,78.24,1.46,16.52
2001-11-30,0.0,17.71,23.44,13.43,77.97,1.45,16.62
2001-12-01,0.0,17.38,23.87,13.73,70.21,1.12,15.82
2001-12-02,0.0,17.16,22.77,13.6,71.01,0.75,15.72
2001-12-03,0.0,16.61,22.64,11.31,75.88,1.14,15.51
2001-12-04,0.0,18.08,23.82,13.0,74.12,0.92,16.1
2001-12-05,0.0,18.34,23.88,13.69,74.56,0.9,16.06
2001-12-06,0.0,17.68,24.29,12.1,79.62,1.22,15.86
2001-12-07,0.0,18.18,23.52,13.29,76.16,0.87,15.14
2001-12-08,0.0,18.39,23.78,14.12,74.59,0.69,14.28
2001-12-09,0.02,17.65,24.3,12.01,80.46,1.04,13.65
2001-12-10,0.0,17.26,23.9,12.38,79.58,1.18,15.04
2001-12-11,0.0,17.32,23.97,12.43,77.57,1.06,16.0
2001-12-12,0.0,17.42,24.6,12.37,74.33,1.09,16.17
2001-12-13,0.0,16.89,23.63,10.69,70.87,1.24,15.78
2001-12-14,0.0,17.16,23.67,11.04,68.96,1.08,14.3
2001-12-15,0.0,17.94,24.96,11.43,67.53,0.97,15.9
2001-12-16,0.0,17.88,23.91,12.08,65.63,0.8,15.62
2001-12-17,0.0,16.69,23.44,10.37,72.11,1.4,16.64
2001-12-18,0.0,17.38,24.33,11.46,64.57,1.16,15.41
2001-12-19,0.0,17.54,24.3,11.55,62.84,1.11,15.72
2001-12-20,0.0,17.66,24.41,12.81,66.32,1.18,13.24
2001-12-21,0.0,17.37,23.71,12.96,71.13,1.16,11.82
2001-12-22,9.26,18.19,25.21,11.62,68.27,1.21,12.33
2001-12-23,0.0,19.07,26.0,12.95,66.3,0.85,15.99
2001-12-24,0.0,19.02,25.93,13.25,69.13,0.92,14.61
2001-12-25,0.0,19.35,25.36,14.78,64.3,0.77,16.32
2001-12-26,0.0,19.07,25.7,14.09,64.64,0.8,15.7
2001-12-27,0.0,19.12,26.14,13.81,68.86,0.93,15.82
2001-12-28,0.0,18.56,25.01,13.5,68.39,1.11,16.68
2001-12-29,0.0,18.05,25.18,12.96,67.85,1.07,16.45
2001-12-30,0.0,17.32,24.43,11.77,68.12,1.26,15.8
2001-12-31,0.0,16.84,23.74,12.05,68.81,1.43,15.83
2002-01-01,0.0,16.18,22.79,10.44,69.34,1.34,14.59
2002-01-02,0.0,16.99,25.56,10.76,66.89,1.04,16.9
2002-01-03,0.0,18.21,25.6,11.66,60.68,1.13,17.05
2002-01-04,0.0,18.79,26.14,12.34,60.64,1.15,14.62
2002-01-05,0.0,19.48,26.38,13.1,57.92,0.96,16.11
2002-01-06,0.0,19.06,26.35,13.58,59.57,1.05,16.4
2002-01-07,0.0,18.44,25.39,13.5,64.31,0.89,9.03
2002-01-08,0.14,19.26,24.46,14.74,60.64,0.59,9.9
2002-01-09,0.0,18.99,25.49,14.03,60.0,0.99,15.4
2002-01-10,0.0,17.85,25.26,12.01,67.19,1.31,14.99
2002-01-11,0.0,17.61,25.78,12.05,66.78,1.24,16.07
2002-01-12,0.0,17.06,24.74,12.1,64.16,1.2,16.39
2002-01-13,0.0,17.49,25.36,11.3,60.26,1.05,17.6
2002-01-14,0.0,18.07,25.2,13.05,56.73,0.98,17.07
2002-01-15,0.0,18.9,25.28,12.39,54.27,0.68,14.32
2002-01-16,0.0,19.57,26.43,12.63,56.27,0.91,15.7
2002-01-17,0.5,19.95,27.15,13.73,67.92,1.21,15.6
2002-01-18,0.02,19.95,27.87,13.47,77.7,1.38,14.54
2002-01-19,0.0,20.54,27.7,13.69,73.21,1.26,15.41
2002-01-20,0.0,20.92,27.78,14.44,65.26,1.05,17.33
2002-01-21,0.02,21.19,28.46,14.93,65.93,1.13,17.07
2002-01-22,2.79,21.37,28.99,15.83,66.45,1.29,12.51
2002-01-23,2.29,20.49,27.47,14.99,73.45,1.3,5.52
2002-01-24,0.19,19.58,25.96,13.63,71.02,1.53,12.0
2002-01-25,0.0,16.65,24.09,11.26,50.46,1.33,17.0
2002-01-26,0.0,16.78,23.72,11.26,47.63,1.33,16.77
2002-01-27,0.0,15.75,24.32,8.82,55.62,1.45,17.57
2002-01-28,3.58,15.73,23.07,9.87,65.68,1.77,3.82
2002-01-29,0.22,17.98,25.11,11.74,70.71,2.0,14.83
2002-01-30,1.2,18.23,25.43,13.47,65.45,1.53,8.08
2002-01-31,0.0,16.93,24.74,10.98,56.46,1.47,18.39
2002-02-01,0.0,17.02,25.15,10.36,54.0,1.43,19.15
2002-02-02,0.0,16.99,24.98,11.36,59.21,1.49,19.3
