date,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,rh_pct,wind_speed_ms,solar_rad_mj_m2
2001-01-01,0.0,17.57,23.54,11.22,71.86,1.13,13.8
2001-01-02,0.02,17.99,23.8,14.02,77.26,1.28,15.06
2001-01-03,0.0,17.81,23.49,13.89,79.55,1.32,15.04
2001-01-04,0.01,16.84,22.05,12.97,69.03,1.26,13.35
2001-01-05,0.03,15.17,20.59,10.64,66.43,1.19,13.19
2001-01-06,0.0,14.39,21.05,9.58,70.82,1.38,14.81
2001-01-07,0.0,14.21,20.06,8.61,70.39,1.22,14.33
2001-01-08,0.0,14.89,20.75,9.26,65.71,1.34,15.96
2001-01-09,0.0,15.24,20.91,10.31,62.86,1.25,14.49
2001-01-10,0.0,14.81,20.93,10.62,63.75,1.35,13.95
2001-01-11,0.0,13.98,19.19,8.75,59.52,1.16,15.08
2001-01-12,0.0,13.93,20.65,7.61,65.02,1.29,15.3
2001-01-13,0.0,14.56,21.09,8.99,67.61,1.38,15.52
2001-01-14,0.0,14.79,21.69,9.58,67.05,1.29,15.93
2001-01-15,0.0,16.22,23.76,10.44,66.18,1.29,16.59
2001-01-16,0.0,15.89,23.02,10.59,69.06,1.3,16.73
2001-01-17,0.0,16.97,24.2,10.83,66.47,1.36,17.43
2001-01-18,0.0,16.3,22.98,11.04,69.01,1.42,17.61
2001-01-19,0.0,17.05,24.29,11.03,66.4,1.3,17.6
2001-01-20,0.0,17.14,24.19,11.75,68.59,1.34,17.64
2001-01-21,0.0,16.92,23.58,10.95,64.54,1.4,17.68
2001-01-22,0.0,16.29,22.15,10.25,61.18,1.22,17.14
2001-01-23,0.54,17.2,23.13,10.49,60.32,1.1,8.16
2001-01-24,0.0,15.78,22.11,10.22,63.94,1.54,13.87
2001-01-25,0.0,15.55,20.4,11.98,45.45,1.22,16.03
2001-01-26,0.0,13.34,19.86,7.52,58.32,1.35,16.38
2001-01-27,0.0,13.48,19.41,8.19,63.28,1.32,16.12
2001-01-28,0.0,14.93,21.83,9.37,63.5,1.32,16.42
2001-01-29,0.0,15.99,22.93,10.94,67.58,1.35,16.95
2001-01-30,0.0,16.93,23.09,11.81,65.23,1.27,16.46
2001-01-31,0.0,16.41,22.46,12.27,67.67,1.09,15.27
2001-02-01,0.0,17.22,23.34,11.73,65.32,1.25,14.13
2001-02-02,0.0,17.56,24.2,12.04,67.78,1.26,13.89
2001-02-03,0.0,17.12,24.08,10.95,59.47,1.34,15.21
2001-02-04,0.0,17.53,25.29,9.9,47.12,1.52,17.61
2001-02-05,0.0,18.37,25.1,10.39,42.21,1.3,14.05
2001-02-06,0.0,18.99,26.37,11.93,50.74,1.38,13.87
2001-02-07,0.0,17.88,24.54,11.9,56.0,1.4,18.17
2001-02-08,0.0,16.96,22.99,11.46,54.47,1.34,18.06
2001-02-09,0.0,17.66,24.54,13.24,52.36,1.26,17.3
2001-02-10,0.0,17.13,23.51,11.53,59.49,1.27,16.73
2001-02-11,0.0,16.95,23.53,10.45,61.86,1.3,18.31
2001-02-12,0.0,17.85,24.31,12.22,63.21,1.4,18.83
2001-02-13,0.0,18.64,25.99,12.15,61.14,1.42,19.3
2001-02-14,0.0,19.52,27.97,12.79,59.36,1.36,19.1
2001-02-15,0.0,20.56,28.67,13.65,56.53,1.41,17.43
2001-02-16,0.0,21.11,28.36,14.18,55.22,1.33,18.48
2001-02-17,0.0,22.12,29.3,15.74,54.32,1.38,18.39
2001-02-18,0.0,21.76,28.89,14.96,56.14,1.54,18.71
2001-02-19,0.69,21.78,28.35,16.36,62.44,1.38,15.8
2001-02-20,0.0,20.8,27.36,14.72,58.56,1.41,18.88
2001-02-21,0.08,20.12,27.36,14.11,58.52,1.42,15.58
2001-02-22,0.37,19.95,27.06,13.26,53.04,1.27,16.61
2001-02-23,0.0,20.06,27.04,13.93,55.39,1.51,17.82
2001-02-24,3.72,20.09,26.93,14.5,61.11,1.6,15.46
2001-02-25,15.01,21.36,26.58,14.77,68.09,1.27,14.4
2001-02-26,71.49,21.96,25.77,19.02,88.92,1.77,9.34
2001-02-27,2.0,22.55,27.25,18.41,80.64,1.11,14.61
2001-02-28,0.0,21.91,28.34,15.97,67.46,1.29,18.45
2001-03-01,0.02,22.46,28.94,15.91,62.27,1.53,15.11
2001-03-02,0.0,22.58,28.4,16.8,62.74,1.49,19.52
2001-03-03,0.0,22.0,29.3,14.97,48.48,1.36,20.89
2001-03-04,0.0,21.79,28.49,13.37,40.94,1.44,22.17
2001-03-05,0.08,19.97,26.82,12.87,55.41,1.66,14.73
2001-03-06,0.0,20.13,25.84,14.42,61.13,1.38,21.72
2001-03-07,0.0,20.77,27.75,14.62,59.58,1.76,21.75
2001-03-08,0.0,21.24,28.27,15.03,58.65,1.56,20.43
2001-03-09,0.0,22.29,29.98,14.91,50.77,1.56,19.46
2001-03-10,0.0,22.27,29.48,15.05,45.71,1.48,21.68
2001-03-11,0.0,21.62,30.68,13.92,48.73,1.53,21.96
2001-03-12,0.0,22.67,30.73,15.21,48.01,1.31,22.79
2001-03-13,0.0,22.75,30.17,15.33,47.94,1.25,22.92
2001-03-14,0.0,22.96,30.69,15.76,50.81,1.61,21.53
2001-03-15,0.05,24.54,31.06,16.94,48.16,1.43,21.08
2001-03-16,0.0,23.28,30.93,16.82,54.25,1.73,20.77
2001-03-17,0.0,24.25,31.7,16.43,43.49,1.52,22.64
2001-03-18,0.58,23.65,31.49,16.79,50.37,1.53,22.04
2001-03-19,0.04,24.05,31.88,15.52,39.17,1.37,23.3
2001-03-20,0.0,25.33,32.95,17.03,40.91,1.44,22.75
2001-03-21,0.0,25.68,33.02,17.9,43.09,1.54,22.56
2001-03-22,0.0,25.87,33.26,18.48,48.8,1.45,21.47
2001-03-23,1.18,24.13,29.71,20.11,65.87,1.61,17.22
2001-03-24,11.02,25.55,31.25,19.86,60.67,1.86,19.2
2001-03-25,0.13,24.61,32.16,17.67,39.65,1.32,21.47
2001-03-26,0.08,24.43,32.25,16.8,46.74,1.46,20.41
2001-03-27,0.18,25.86,32.52,17.24,43.21,1.3,20.85
2001-03-28,4.22,25.41,31.47,18.51,57.8,1.33,18.18
2001-03-29,5.14,26.49,31.58,20.76,64.42,1.51,19.67
2001-03-30,8.29,25.41,28.16,21.73,75.09,1.19,15.05
2001-03-31,2.17,23.99,28.25,21.69,82.84,1.07,19.75
2001-04-01,11.12,25.04,29.24,21.53,74.62,1.07,21.5
2001-04-02,1.26,25.14,31.05,19.67,72.39,1.6,22.68
2001-04-03,0.01,26.56,32.64,19.31,61.47,1.36,23.23
2001-04-04,0.0,28.16,33.81,19.89,43.48,1.28,23.0
2001-04-05,0.1,27.65,34.06,21.08,43.5,1.31,23.71
2001-04-06,0.0,28.47,36.16,20.05,38.93,1.48,23.91
2001-04-07,0.0,30.06,37.2,21.88,34.69,1.74,24.33
2001-04-08,1.33,29.99,35.84,25.3,48.27,1.51,21.15
2001-04-09,0.32,28.08,33.21,24.54,65.92,1.31,15.21
2001-04-10,3.4,28.71,35.33,22.59,63.69,1.48,20.38
2001-04-11,4.53,28.53,33.98,22.88,63.21,1.16,20.78
2001-04-12,5.92,28.94,33.61,24.05,60.17,0.8,20.34
2001-04-13,15.52,26.47,30.12,23.05,74.33,1.05,14.04
2001-04-14,0.94,26.21,31.3,21.84,70.61,1.23,12.82
2001-04-15,5.41,27.23,32.47,22.05,64.0,1.43,23.43
2001-04-16,2.7,27.0,31.88,21.86,66.78,1.42,23.32
2001-04-17,3.76,27.84,33.03,21.6,62.98,1.2,20.84
2001-04-18,1.19,27.84,33.42,22.99,58.4,1.31,19.64
2001-04-19,4.53,27.96,33.22,21.71,53.61,1.74,22.96
2001-04-20,2.49,28.65,33.94,24.01,54.79,1.34,21.89
2001-04-21,0.0,27.94,34.89,20.89,47.91,1.64,24.84
2001-04-22,0.18,29.13,35.41,23.02,36.88,1.53,25.83
2001-04-23,0.0,28.99,36.3,20.85,38.59,1.37,26.59
2001-04-24,0.0,30.0,37.59,21.79,37.62,1.44,25.76
2001-04-25,0.01,30.44,37.4,22.59,41.8,1.5,25.2
2001-04-26,2.33,30.49,38.02,24.83,52.95,1.83,23.21
2001-04-27,15.83,29.21,34.42,24.32,64.86,1.56,17.99
2001-04-28,47.26,27.69,32.23,24.4,80.26,1.88,18.16
2001-04-29,43.42,27.47,30.83,23.52,80.01,1.09,13.4
2001-04-30,23.47,27.14,30.42,24.35,83.82,0.98,15.91
2001-05-01,0.01,27.7,31.75,23.39,73.11,0.89,23.9
2001-05-02,2.05,27.94,32.58,22.53,70.88,1.22,13.24
2001-05-03,10.31,27.98,32.0,23.21,73.96,0.99,17.99
2001-05-04,20.75,26.67,29.75,23.92,81.87,1.11,13.11
2001-05-05,18.02,25.65,27.9,23.11,87.51,0.76,9.29
2001-05-06,3.47,25.09,27.33,23.11,82.75,1.28,9.47
2001-05-07,38.0,26.27,30.67,21.83,81.15,1.64,11.98
2001-05-08,44.18,26.79,30.98,22.92,85.63,1.44,8.75
2001-05-09,47.89,26.42,30.37,23.91,90.31,2.93,9.4
2001-05-10,29.12,27.19,31.02,24.36,91.84,2.82,2.62
2001-05-11,3.36,26.24,28.58,23.78,89.13,1.29,13.78
2001-05-12,0.69,26.43,31.41,22.62,80.24,2.37,24.52
2001-05-13,0.01,27.97,33.73,22.07,72.93,1.04,27.55
2001-05-14,0.99,28.95,33.69,24.5,73.83,1.14,25.12
2001-05-15,0.1,29.38,34.25,24.6,75.26,1.23,26.01
2001-05-16,3.81,29.7,33.04,26.39,73.38,1.18,19.66
2001-05-17,7.71,28.66,32.37,25.02,77.39,1.3,22.72
2001-05-18,54.85,27.87,31.21,24.84,82.58,1.12,25.02
2001-05-19,15.77,28.03,31.41,24.64,80.41,1.02,20.23
2001-05-20,35.92,28.22,31.42,24.16,80.5,1.21,21.17
2001-05-21,18.84,28.12,31.12,25.34,82.63,0.91,19.67
2001-05-22,17.28,27.49,30.53,24.11,86.8,1.19,12.9
2001-05-23,14.24,28.19,32.36,24.88,85.36,1.58,9.74
2001-05-24,5.11,27.94,31.85,24.44,86.61,1.35,14.39
2001-05-25,2.68,28.67,32.56,24.87,82.18,0.92,21.51
2001-05-26,2.97,28.45,31.72,25.27,81.33,0.93,17.8
2001-05-27,0.0,29.02,33.21,25.59,74.17,1.0,24.59
2001-05-28,6.74,28.1,30.72,25.13,80.13,1.06,24.06
2001-05-29,5.97,28.12,31.51,25.01,84.34,1.73,10.41
2001-05-30,13.73,27.7,31.31,24.58,86.69,1.35,17.69
2001-05-31,68.54,27.67,30.9,24.8,86.51,1.73,14.4
2001-06-01,13.68,27.95,31.68,24.31,86.13,1.97,12.25
2001-06-02,9.44,27.85,31.35,24.84,88.01,2.53,17.18
2001-06-03,34.02,27.36,30.97,24.15,89.64,2.28,13.91
2001-06-04,64.29,25.97,28.88,23.77,92.35,2.57,6.06
2001-06-05,116.12,26.01,27.44,24.75,94.12,3.73,2.11
2001-06-06,51.17,26.68,29.06,24.44,92.02,2.44,3.11
2001-06-07,7.47,26.74,29.61,24.13,90.4,2.06,14.99
2001-06-08,6.87,26.91,29.87,24.21,92.04,1.94,20.23
2001-06-09,19.81,26.97,29.32,24.73,90.12,1.8,20.56
2001-06-10,4.93,27.86,30.87,25.29,85.63,0.82,24.02
2001-06-11,5.02,28.13,31.25,26.08,85.47,1.02,13.77
2001-06-12,0.37,28.17,30.85,25.82,87.16,1.3,26.76
2001-06-13,9.73,27.68,30.12,25.84,88.36,1.16,22.27
2001-06-14,9.03,26.6,28.71,24.81,91.05,1.51,8.15
2001-06-15,22.97,26.15,28.99,24.4,92.31,2.12,12.93
2001-06-16,8.89,27.99,31.94,24.4,83.65,2.23,18.3
2001-06-17,26.96,27.19,30.93,24.69,91.13,2.88,16.44
2001-06-18,28.49,26.8,30.33,24.26,91.26,2.52,13.53
2001-06-19,19.18,27.3,30.64,24.84,89.72,3.95,13.72
2001-06-20,27.88,27.78,31.69,24.34,89.74,3.06,17.26
2001-06-21,10.84,27.39,31.28,24.86,90.75,2.12,22.14
2001-06-22,11.77,28.75,32.11,25.47,85.41,1.31,24.35
2001-06-23,22.31,28.67,31.72,25.6,84.48,1.09,20.78
2001-06-24,26.95,28.74,32.2,26.03,88.12,1.24,20.02
2001-06-25,2.94,27.82,30.33,25.78,89.82,1.1,17.05
2001-06-26,2.99,27.49,29.99,25.55,90.94,1.03,18.46
2001-06-27,3.35,27.4,30.56,25.31,90.46,1.82,16.85
2001-06-28,1.08,28.64,32.38,25.07,81.17,0.89,23.93
2001-06-29,8.84,27.56,29.04,26.1,90.47,1.14,21.51
2001-06-30,49.56,27.12,29.45,24.99,91.93,1.74,14.33
2001-07-01,45.83,27.14,30.33,24.85,91.65,2.08,9.38
2001-07-02,2.77,27.27,30.94,24.05,89.08,1.97,17.72
2001-07-03,3.33,28.38,32.44,24.39,86.02,1.22,25.61
2001-07-04,0.81,29.56,32.85,26.96,82.62,0.79,24.48
2001-07-05,4.22,29.65,33.87,26.83,82.38,1.04,22.33
2001-07-06,7.99,28.59,31.25,26.56,85.62,0.81,19.36
2001-07-07,10.1,29.61,32.82,26.14,82.96,1.26,24.81
2001-07-08,2.71,29.87,33.42,26.55,84.47,1.17,26.07
2001-07-09,5.54,29.6,32.66,27.27,84.87,1.35,18.58
2001-07-10,10.57,28.21,30.96,26.22,86.02,1.16,17.29
2001-07-11,13.48,27.7,31.14,24.7,89.07,1.74,18.4
2001-07-12,15.4,28.25,31.79,25.4,88.43,2.02,16.63
2001-07-13,20.54,27.39,30.77,24.55,89.87,2.45,17.48
2001-07-14,5.2,27.51,31.1,24.3,90.53,2.06,15.99
2001-07-15,8.91,27.95,31.3,24.73,87.15,1.27,19.49
2001-07-16,21.43,27.5,28.61,26.07,91.22,1.27,21.73
2001-07-17,17.4,28.72,32.42,25.24,85.84,1.28,23.38
2001-07-18,18.25,28.65,32.46,25.71,87.52,1.81,21.19
2001-07-19,4.92,27.54,30.43,25.32,89.96,1.73,15.37
2001-07-20,11.22,27.51,30.48,25.11,90.35,2.1,18.06
2001-07-21,6.27,27.77,31.22,24.54,88.28,1.61,15.61
2001-07-22,1.11,27.87,30.08,25.65,88.43,0.94,21.45
2001-07-23,16.98,28.41,32.4,25.69,86.7,1.07,20.71
2001-07-24,11.78,27.82,30.8,25.61,90.7,1.84,19.95
2001-07-25,5.62,27.42,30.36,24.84,90.62,2.06,17.94
2001-07-26,16.8,27.75,31.63,24.6,88.95,1.82,18.56
2001-07-27,10.29,27.97,31.44,25.18,89.96,3.3,16.81
2001-07-28,21.36,27.72,30.88,25.2,90.51,3.47,14.24
2001-07-29,66.0,27.44,30.71,25.32,91.18,3.4,3.3
2001-07-30,61.88,27.38,30.7,24.53,91.72,3.24,5.43
2001-07-31,67.92,27.74,30.84,24.8,91.87,3.47,5.07
2001-08-01,25.05,27.05,28.58,25.97,94.89,3.02,11.21
2001-08-02,4.32,28.36,31.52,25.15,86.89,1.43,17.28
2001-08-03,0.42,30.85,35.71,26.46,79.31,1.28,23.6
2001-08-04,5.75,28.94,32.65,26.17,86.05,1.06,23.17
2001-08-05,27.05,28.36,30.93,25.72,85.84,0.83,14.15
2001-08-06,10.0,28.17,31.36,25.74,84.7,0.88,9.93
2001-08-07,0.71,29.18,32.82,26.24,80.05,1.19,23.93
2001-08-08,7.13,29.22,33.68,26.08,84.02,1.1,21.03
2001-08-09,16.53,28.99,32.53,25.37,85.33,1.12,22.07
2001-08-10,24.7,28.48,31.89,25.88,88.08,1.55,22.7
2001-08-11,16.02,28.11,31.33,25.3,89.13,1.53,20.12
2001-08-12,4.49,28.0,31.13,25.69,89.39,1.6,17.89
2001-08-13,6.54,29.8,33.58,25.68,84.24,1.08,22.02
2001-08-14,17.11,27.97,31.19,25.3,87.02,1.53,13.67
2001-08-15,5.21,28.28,31.76,25.16,88.21,1.47,15.79
2001-08-16,6.15,28.55,32.06,25.23,86.18,1.04,19.91
2001-08-17,6.62,29.22,32.72,26.24,85.65,1.26,15.83
2001-08-18,16.97,28.49,30.54,26.69,87.41,1.07,21.2
2001-08-19,11.72,29.18,32.3,27.49,83.34,0.97,20.16
2001-08-20,40.87,29.34,32.59,26.72,87.04,1.03,23.46
2001-08-21,15.53,27.37,28.59,26.05,94.73,1.89,12.91
2001-08-22,2.95,27.73,30.74,24.94,88.6,1.47,19.63
2001-08-23,2.31,28.03,31.86,24.48,88.04,1.45,20.89
2001-08-24,6.12,28.06,31.91,24.87,88.57,1.77,13.37
2001-08-25,7.6,28.02,31.59,24.61,90.14,1.99,18.88
2001-08-26,6.9,28.25,31.3,25.11,89.21,1.56,12.99
2001-08-27,6.73,27.88,29.68,26.36,91.04,1.72,6.35
2001-08-28,3.91,27.57,29.64,25.59,87.53,1.72,20.81
2001-08-29,6.92,28.93,31.77,25.81,81.74,0.99,19.78
2001-08-30,13.29,28.54,31.07,25.61,85.75,0.84,15.92
2001-08-31,10.82,28.36,30.4,26.36,85.56,1.04,15.64
2001-09-01,8.52,26.52,27.68,25.26,94.44,1.55,15.21
2001-09-02,5.58,27.24,30.61,24.21,89.98,2.0,19.85
2001-09-03,3.53,27.27,30.7,24.73,89.19,1.77,13.17
2001-09-04,11.03,27.89,31.6,24.41,84.54,0.98,20.88
2001-09-05,10.48,28.38,31.9,25.25,84.77,0.95,21.29
2001-09-06,6.51,27.85,31.43,24.94,87.78,1.25,19.65
2001-09-07,11.49,27.71,30.69,24.68,87.15,1.4,17.84
2001-09-08,5.22,27.47,30.61,25.3,90.23,2.29,19.17
2001-09-09,6.19,27.84,31.69,24.64,89.58,1.78,17.97
2001-09-10,3.46,27.56,30.73,25.1,89.01,0.92,16.19
2001-09-11,12.94,26.76,28.38,24.82,88.1,0.98,20.47
2001-09-12,6.31,26.44,28.69,24.23,88.11,1.11,15.52
2001-09-13,27.83,26.96,30.09,24.7,88.7,1.08,18.52
2001-09-14,9.15,26.53,29.16,24.1,89.91,1.23,16.35
2001-09-15,0.0,27.98,31.95,24.15,85.0,1.05,19.9
2001-09-16,14.94,28.17,31.21,25.88,84.78,1.06,20.63
2001-09-17,26.13,28.8,34.07,24.81,75.72,0.59,17.28
2001-09-18,32.99,26.87,30.07,23.91,87.36,1.23,10.25
2001-09-19,25.79,25.77,27.69,24.55,94.56,1.77,4.8
2001-09-20,4.99,26.53,29.96,23.6,90.38,1.63,11.61
2001-09-21,0.37,27.03,31.19,23.53,83.37,1.16,21.75
2001-09-22,0.94,28.15,32.59,24.15,78.65,0.97,20.14
2001-09-23,2.64,28.0,31.1,25.06,82.87,1.21,12.85
2001-09-24,1.86,27.89,31.13,25.69,80.85,0.63,18.03
2001-09-25,19.75,27.92,31.68,24.95,82.71,1.12,19.24
2001-09-26,2.69,27.81,30.76,24.89,84.79,1.01,20.33
2001-09-27,0.36,28.25,31.47,25.51,83.63,1.13,15.86
2001-09-28,0.02,27.7,30.04,25.11,83.96,0.97,20.86
2001-09-29,5.1,27.77,31.19,24.57,82.36,1.01,21.6
2001-09-30,11.69,27.41,30.35,25.17,86.83,0.96,15.87
2001-10-01,3.22,26.84,29.36,24.85,85.96,0.81,17.03
2001-10-02,29.24,26.02,28.32,23.24,85.43,0.67,12.82
2001-10-03,18.79,25.41,27.53,23.38,90.22,1.01,8.12
2001-10-04,37.0,25.76,29.06,23.24,89.07,1.2,14.8
2001-10-05,29.95,25.16,27.13,23.24,94.45,1.45,15.43
2001-10-06,15.67,26.05,29.24,23.93,92.81,1.38,12.38
2001-10-07,10.17,26.44,29.02,24.34,90.36,1.01,15.39
2001-10-08,3.96,27.09,29.95,25.29,88.82,0.96,11.43
2001-10-09,10.61,27.64,31.25,25.14,84.5,0.98,16.12
2001-10-10,16.53,26.51,28.66,24.34,86.56,0.8,8.31
2001-10-11,0.44,26.21,28.95,23.64,85.84,0.82,16.77
2001-10-12,0.35,25.53,28.06,23.25,89.87,1.03,18.27
2001-10-13,1.34,27.22,30.42,24.79,78.34,0.88,14.74
2001-10-14,14.79,26.27,29.07,23.96,82.79,1.05,9.38
2001-10-15,1.7,27.1,30.91,24.26,81.06,1.14,19.53
2001-10-16,7.19,26.86,31.01,23.21,82.36,1.11,17.2
2001-10-17,6.33,26.14,30.01,23.29,85.2,1.21,16.42
2001-10-18,29.08,24.32,26.7,22.32,90.56,1.37,7.04
2001-10-19,0.17,24.3,28.25,21.98,86.22,2.19,17.98
2001-10-20,0.0,25.38,30.31,21.0,80.18,1.18,19.4
2001-10-21,0.0,26.11,31.43,21.4,76.03,1.39,19.35
2001-10-22,0.0,26.52,34.17,20.93,71.77,1.92,19.99
2001-10-23,0.0,26.49,33.95,20.93,69.7,1.96,20.22
2001-10-24,0.0,27.13,33.61,21.71,68.99,1.32,19.77
2001-10-25,0.0,26.58,33.08,21.16,69.27,1.25,19.68
2001-10-26,0.13,25.75,31.57,20.56,73.98,1.84,19.54
2001-10-27,0.06,26.45,31.4,21.87,75.5,1.75,12.24
2001-10-28,0.29,26.21,30.34,22.33,75.88,1.07,15.86
2001-10-29,3.87,25.72,29.36,22.02,80.8,1.15,17.1
2001-10-30,7.23,24.93,27.5,22.48,83.79,1.1,9.36
2001-10-31,10.66,24.14,27.59,21.62,87.56,1.47,6.03
2001-11-01,0.81,25.04,29.33,22.15,85.65,1.52,14.18
2001-11-02,0.01,24.13,28.64,20.05,78.17,0.97,18.36
2001-11-03,0.06,23.1,28.34,18.81,78.16,1.14,18.1
2001-11-04,1.04,23.23,27.64,19.12,77.87,0.98,17.12
2001-11-05,0.18,23.43,28.46,18.9,78.58,1.2,18.14
2001-11-06,0.27,24.16,30.66,18.64,75.71,1.94,18.09
2001-11-07,3.71,24.37,28.68,20.55,79.12,0.95,6.2
2001-11-08,0.15,23.34,26.71,20.35,83.69,1.18,10.49
2001-11-09,0.0,22.74,27.68,18.54,79.59,1.06,15.6
2001-11-10,5.52,23.52,29.77,18.59,76.46,1.36,13.12
2001-11-11,5.66,22.94,28.08,19.93,79.66,1.54,5.51
2001-11-12,5.14,21.15,24.19,18.97,87.72,2.22,4.88
2001-11-13,0.0,23.36,28.75,19.03,81.96,1.37,16.89
2001-11-14,0.0,24.03,29.36,19.59,80.01,1.06,17.61
2001-11-15,0.0,23.8,28.94,19.45,79.56,1.32,16.5
2001-11-16,0.0,23.25,27.79,19.9,79.52,1.09,16.94
2001-11-17,0.44,22.39,27.01,18.96,79.87,1.21,17.13
2001-11-18,0.01,22.4,27.99,18.04,74.26,1.1,16.79
2001-11-19,0.39,22.9,29.17,17.59,71.96,1.25,14.48
2001-11-20,0.0,22.43,27.85,18.3,71.53,1.95,16.85
2001-11-21,3.22,20.97,25.71,16.76,76.63,1.61,16.23
2001-11-22,0.9,20.82,26.29,16.04,78.52,1.23,15.11
2001-11-23,0.01,20.51,25.55,16.65,77.29,1.11,12.8
2001-11-24,0.0,20.88,26.36,16.31,77.95,1.23,14.46
2001-11-25,0.0,21.33,27.3,16.67,75.58,1.35,16.38
2001-11-26,0.0,21.26,27.85,16.13,71.6,1.36,16.77
2001-11-27,0.0,20.46,26.81,16.2,71.06,1.23,16.57
2001-11-28,0.0,19.07,25.02,13.73,70.34,1.23,15.88
2001-11-29,0.0,18.94,25.86,13.78,70.29,1.29,15.87
2001-11-30,0.0,18.42,24.74,13.12,70.59,1.15,15.71
2001-12-01,0.0,17.21,23.82,12.81,75.67,1.19,15.22
2001-12-02,0.0,16.76,22.18,12.06,73.32,1.1,14.88
2001-12-03,0.0,17.15,23.8,12.14,75.64,1.24,14.96
2001-12-04,0.0,17.41,23.11,12.61,77.21,1.18,15.57
2001-12-05,0.0,17.4,23.12,12.68,77.83,1.14,15.49
2001-12-06,0.0,18.16,24.95,13.33,75.42,1.34,15.3
2001-12-07,0.0,17.47,23.46,12.85,74.28,1.27,14.76
2001-12-08,0.31,16.96,22.12,12.48,74.58,1.09,13.13
2001-12-09,0.0,16.76,22.31,12.27,78.6,1.27,12.9
2001-12-10,0.0,17.77,25.14,12.7,71.87,1.46,14.75
2001-12-11,0.0,17.27,23.95,12.52,74.29,1.43,15.32
2001-12-12,0.0,17.19,23.62,12.12,73.67,1.28,15.58
2001-12-13,0.0,18.15,25.87,12.0,62.12,1.53,15.68
2001-12-14,0.0,18.27,25.86,11.91,62.48,1.5,14.99
2001-12-15,0.0,18.03,25.44,12.32,62.49,1.32,15.78
2001-12-16,0.0,16.49,22.36,10.68,69.14,1.2,14.46
2001-12-17,0.0,16.66,24.12,11.22,68.11,1.41,16.07
2001-12-18,0.0,18.01,25.72,11.49,61.33,1.33,15.43
2001-12-19,0.0,18.05,25.4,11.85,60.93,1.23,14.22
2001-12-20,0.0,18.18,25.33,11.44,61.71,1.21,14.74
2001-12-21,0.0,19.32,28.08,12.73,60.52,1.32,10.01
2001-12-22,0.91,19.66,28.9,13.09,63.83,1.56,14.45
2001-12-23,0.0,19.49,26.71,13.63,66.16,1.71,15.21
2001-12-24,0.0,18.93,25.5,14.2,65.67,1.3,14.49
2001-12-25,0.0,18.6,24.65,13.32,73.12,1.23,15.63
2001-12-26,0.0,18.18,24.48,12.98,70.13,1.28,15.51
2001-12-27,0.0,18.64,25.02,12.92,68.19,1.29,15.08
2001-12-28,0.0,18.29,24.74,12.97,69.39,1.13,16.0
2001-12-29,0.0,17.25,24.11,12.32,70.52,1.31,15.93
2001-12-30,0.0,17.27,23.54,11.73,69.46,1.23,15.19
2001-12-31,0.0,16.91,22.98,12.13,72.02,1.19,15.37
2002-01-01,0.0,17.64,25.0,11.56,62.79,1.25,14.57
2002-01-02,0.0,18.35,25.76,12.11,59.38,1.23,16.43
2002-01-03,0.0,18.97,26.93,12.03,57.78,1.28,16.51
2002-01-04,0.0,18.6,26.04,12.39,60.26,1.41,14.48
2002-01-05,0.0,18.77,25.84,12.73,59.91,1.24,16.28
2002-01-06,0.0,18.78,25.57,12.89,61.36,1.28,16.43
2002-01-07,0.03,18.54,25.16,14.29,61.94,1.17,8.79
2002-01-08,0.0,18.32,23.62,14.46,65.08,1.05,11.94
2002-01-09,0.0,18.18,23.97,12.97,68.71,1.18,14.72
2002-01-10,0.0,18.04,24.05,12.42,69.57,1.14,14.93
2002-01-11,0.0,16.95,23.2,11.94,74.37,1.26,15.01
2002-01-12,0.0,17.02,23.48,12.06,71.98,1.29,15.63
2002-01-13,0.0,16.96,24.06,11.42,68.66,1.4,16.78
2002-01-14,0.0,17.12,22.92,11.89,66.9,1.23,16.19
2002-01-15,0.0,16.78,22.95,11.59,69.96,1.18,14.05
2002-01-16,0.06,17.92,23.55,12.46,70.04,1.23,14.44
2002-01-17,3.15,19.1,24.49,13.93,70.84,1.23,11.13
2002-01-18,0.16,19.14,24.6,14.49,77.99,1.17,12.92
2002-01-19,0.0,19.32,24.33,13.84,78.24,1.21,14.84
2002-01-20,0.05,19.43,24.88,14.27,76.04,1.2,16.25
2002-01-21,0.15,19.78,25.45,14.68,75.56,1.41,15.76
2002-01-22,0.22,19.82,25.27,15.98,72.15,1.33,10.27
2002-01-23,1.99,18.76,24.17,14.34,80.07,1.51,5.17
2002-01-24,0.03,17.31,22.7,12.14,80.27,1.61,12.02
2002-01-25,0.0,15.05,20.79,9.24,56.22,1.31,16.17
2002-01-26,0.0,14.64,20.62,8.78,60.67,1.45,15.86
2002-01-27,0.0,14.72,21.77,8.77,64.91,1.32,16.47
2002-01-28,2.12,17.24,23.72,10.65,62.01,1.49,3.31
2002-01-29,0.1,17.46,23.66,13.11,74.34,1.29,16.53
2002-01-30,0.62,17.06,23.07,11.99,73.23,1.32,13.01
2002-01-31,0.0,16.03,22.31,10.96,65.4,1.36,17.09
2002-02-01,0.0,16.07,23.25,10.08,67.54,1.44,17.99
2002-02-02,0.0,16.04,22.35,10.95,71.52,1.41,18.51
