date,sm_rootzone
2017-09-05,0.3921677125
2017-09-06,0.38785145
2017-09-07,0.3867096875
2017-09-08,0.3916944375
2017-09-09,0.4038811875
2017-09-10,0.4176064125
2017-09-11,0.4186680625
2017-09-12,0.4155637875
2017-09-13,0.41265225
2017-09-14,0.41323075
2017-09-15,0.407968375
2017-09-16,0.4011294375
2017-09-17,0.395692225
2017-09-18,0.3933924375
2017-09-19,0.3915475875
2017-09-20,0.389533025
2017-09-21,0.384817425
2017-09-22,0.37998224999999997
2017-09-23,0.37390435
2017-09-24,0.3708738875
2017-09-25,0.3654929125
2017-09-26,0.3626668875
2017-09-27,0.36278414999999997
2017-09-28,0.364322825
2017-09-29,0.3686970125
2017-09-30,0.37670455
2017-10-01,0.381710775
2017-10-02,0.384019475
2017-10-03,0.37929101249999997
2017-10-04,0.3749622375
2017-10-05,0.3698572125
2017-10-06,0.3667254
2017-10-07,0.3696730625
2017-10-08,0.3664333125
2017-10-09,0.3621865875
2017-10-10,0.3574636625
2017-10-11,0.35168513749999997
2017-10-12,0.3491196875
2017-10-13,0.35636382499999997
2017-10-14,0.3589544125
2017-10-15,0.360999625
2017-10-16,0.3569329125
2017-10-17,0.35151183750000004
2017-10-18,0.3493550625
2017-10-19,0.355054575
2017-10-20,0.3664301625
2017-10-21,0.38106212500000003
2017-10-22,0.3947609375
2017-10-23,0.3914077875
2017-10-24,0.3860196375
2017-10-25,0.3805491375
2017-10-26,0.3758701875
2017-10-27,0.3704251375
2017-10-28,0.3649416
2017-10-29,0.359477675
2017-10-30,0.358875
2017-10-31,0.360538025
2017-11-01,0.355846775
2017-11-02,0.3507734375
2017-11-03,0.3471806
2017-11-04,0.3419728375
2017-11-05,0.337245975
2017-11-06,0.3329118
2017-11-07,0.3295925
2017-11-08,0.32704485
2017-11-09,0.324492725
2017-11-10,0.3220165375
2017-11-11,0.3209977875
2017-11-12,0.3200493125
2017-11-13,0.3188738
2017-11-14,0.3173099875
2017-11-15,0.31733921249999997
2017-11-16,0.3171883375
2017-11-17,0.317120725
2017-11-18,0.3145089125
2017-11-19,0.314930075
2017-11-20,0.31443537499999996
2017-11-21,0.3137924875
2017-11-22,0.3126274625
2017-11-23,0.31165963750000003
2017-11-24,0.3107739375
2017-11-25,0.309617025
2017-11-26,0.3089507625
2017-11-27,0.30950120000000003
2017-11-28,0.308738475
2017-11-29,0.3082798375
2017-11-30,0.3077255625
2017-12-01,0.3071858125
2017-12-02,0.3060186125
2017-12-03,0.3051498125
2017-12-04,0.30470745
2017-12-05,0.304133275
2017-12-06,0.30365037500000003
2017-12-07,0.30368893750000003
2017-12-08,0.3042056125
2017-12-09,0.3224212125
2017-12-10,0.3292156375
2017-12-11,0.3240148875
2017-12-12,0.3187057875
2017-12-13,0.316806325
2017-12-14,0.315383375
2017-12-15,0.3145211125
2017-12-16,0.314070325
2017-12-17,0.313422
2017-12-18,0.312434975
2017-12-19,0.3122588625
2017-12-20,0.31256615
2017-12-21,0.3119091625
2017-12-22,0.310814825
2017-12-23,0.31120570000000003
2017-12-24,0.31034265
2017-12-25,0.3094684625
2017-12-26,0.3090342125
2017-12-27,0.308066075
2017-12-28,0.3073147375
2017-12-29,0.3064853
2017-12-30,0.3058824375
2017-12-31,0.3063190625
2018-01-01,0.305651375
2018-01-02,0.3063680375
2018-01-03,0.3055155125
2018-01-04,0.30427743749999997
2018-01-05,0.303367025
2018-01-06,0.3032873
2018-01-07,0.30283424999999997
2018-01-08,0.3026759375
2018-01-09,0.30261255
2018-01-10,0.3024290375
2018-01-11,0.3021519625
2018-01-12,0.301510475
2018-01-13,0.3009897875
2018-01-14,0.300556725
2018-01-15,0.299716775
2018-01-16,0.2999137625
2018-01-17,0.29879405000000003
2018-01-18,0.2978248375
2018-01-19,0.2959724625
2018-01-20,0.2958817
2018-01-21,0.2957139625
2018-01-22,0.2957772875
2018-01-23,0.2953468875
2018-01-24,0.2946304
2018-01-25,0.29433535
2018-01-26,0.2937892
2018-01-27,0.2930219875
2018-01-28,0.2921552
2018-01-29,0.29148525000000003
2018-01-30,0.291673325
2018-01-31,0.291164175
2018-02-01,0.2906755625
2018-02-02,0.290280775
2018-02-03,0.2896856625
2018-02-04,0.28848592500000003
2018-02-05,0.28764485
2018-02-06,0.2852788375
2018-02-07,0.2851917625
2018-02-08,0.285071525
2018-02-09,0.2839737125
2018-02-10,0.28236982499999996
2018-02-11,0.28083715
2018-02-12,0.2794700375
2018-02-13,0.2784516375
2018-02-14,0.2776821875
2018-02-15,0.27704544999999997
2018-02-16,0.2760118875
2018-02-17,0.27406835
2018-02-18,0.27270957500000004
2018-02-19,0.270994175
2018-02-20,0.269620175
2018-02-21,0.2680402
2018-02-22,0.2656665875
2018-02-23,0.2660066375
2018-02-24,0.2671662375
2018-02-25,0.26717855
2018-02-26,0.271188775
2018-02-27,0.266951225
2018-02-28,0.263505725
2018-03-01,0.261500575
2018-03-02,0.25931865
2018-03-03,0.2580363625
2018-03-04,0.2569216125
2018-03-05,0.255386225
2018-03-06,0.2533759625
2018-03-07,0.2507155
2018-03-08,0.2482924875
2018-03-09,0.246503625
2018-03-10,0.2435782625
2018-03-11,0.2419062875
2018-03-12,0.2398465625
2018-03-13,0.2385600625
2018-03-14,0.2387865625
2018-03-15,0.2378136375
2018-03-16,0.2416094375
2018-03-17,0.2394111125
2018-03-18,0.236739625
2018-03-19,0.2350061875
2018-03-20,0.232346475
2018-03-21,0.2299534875
2018-03-22,0.2273385375
2018-03-23,0.225260375
2018-03-24,0.2236724375
2018-03-25,0.221605225
2018-03-26,0.220153525
2018-03-27,0.2214669125
2018-03-28,0.2208805875
2018-03-29,0.2265072625
2018-03-30,0.2409334125
2018-03-31,0.24230374999999998
2018-04-01,0.2327866
2018-04-02,0.2277238
2018-04-03,0.22278395
2018-04-04,0.219356175
2018-04-05,0.2181814
2018-04-06,0.2180161125
2018-04-07,0.216349775
2018-04-08,0.2151139875
2018-04-09,0.2163677125
2018-04-10,0.2218848125
2018-04-11,0.230043275
2018-04-12,0.2431223125
2018-04-13,0.23575912499999999
2018-04-14,0.2344503
2018-04-15,0.2312146125
2018-04-16,0.2257407375
2018-04-17,0.2228380625
2018-04-18,0.22032215
2018-04-19,0.21974005
2018-04-20,0.2230514625
2018-04-21,0.2289088875
2018-04-22,0.2314000375
2018-04-23,0.2283382375
2018-04-24,0.2241554
2018-04-25,0.223978175
2018-04-26,0.2207275375
2018-04-27,0.21995895
2018-04-28,0.2246534875
2018-04-29,0.243185375
2018-04-30,0.241693975
2018-05-01,0.2572244
2018-05-02,0.2555510625
2018-05-03,0.2534403875
2018-05-04,0.2517959375
2018-05-05,0.256938075
2018-05-06,0.2879432875
2018-05-07,0.311691175
2018-05-08,0.3143308875
2018-05-09,0.31392359999999997
2018-05-10,0.3200270625
2018-05-11,0.326292575
2018-05-12,0.3210243625
2018-05-13,0.3109688
2018-05-14,0.306654225
2018-05-15,0.3114619
2018-05-16,0.3138099875
2018-05-17,0.308299425
2018-05-18,0.3058166875
2018-05-19,0.3041125875
2018-05-20,0.3019406625
2018-05-21,0.30089533749999997
2018-05-22,0.3022873875
2018-05-23,0.3021173125
2018-05-24,0.3087795
2018-05-25,0.3299084375
2018-05-26,0.335915025
2018-05-27,0.33145199999999997
2018-05-28,0.3259102625
2018-05-29,0.322713775
2018-05-30,0.317860075
2018-05-31,0.3245394875
2018-06-01,0.3225713375
2018-06-02,0.3175974125
2018-06-03,0.3181449375
2018-06-04,0.31896355
2018-06-05,0.31729217499999995
2018-06-06,0.31638305
2018-06-07,0.3140818375
2018-06-08,0.311123275
2018-06-09,0.31022458750000004
2018-06-10,0.309556725
2018-06-11,0.3155119375
2018-06-12,0.33404670000000003
2018-06-13,0.3507446625
2018-06-14,0.3547651375
2018-06-15,0.36690778749999997
2018-06-16,0.36285825
2018-06-17,0.3615854125
2018-06-18,0.3668251
2018-06-19,0.3650298
2018-06-20,0.3579649375
2018-06-21,0.35902115
2018-06-22,0.3612147125
2018-06-23,0.36360349999999997
2018-06-24,0.367774175
2018-06-25,0.369481475
2018-06-26,0.3697391375
2018-06-27,0.365611375
2018-06-28,0.363529475
2018-06-29,0.362863175
2018-06-30,0.359846325
2018-07-01,0.36850953750000004
2018-07-02,0.374159525
2018-07-03,0.37955315
2018-07-04,0.379147925
2018-07-05,0.374761175
2018-07-06,0.3688254125
2018-07-07,0.36482702499999997
2018-07-08,0.3671129125
2018-07-09,0.36314437499999996
2018-07-10,0.3609846125
2018-07-11,0.358781925
2018-07-12,0.3569886
2018-07-13,0.35990745
2018-07-14,0.364211725
2018-07-15,0.3610980125
2018-07-16,0.3586848125
2018-07-17,0.35317605
2018-07-18,0.351682225
2018-07-19,0.344765325
2018-07-20,0.3394091375
2018-07-21,0.34180913749999997
2018-07-22,0.3427253875
2018-07-23,0.34535385
2018-07-24,0.34831473749999997
2018-07-25,0.3598806875
2018-07-26,0.3607593625
2018-07-27,0.3591434875
2018-07-28,0.36010535
2018-07-29,0.35950543749999997
2018-07-30,0.3628197125
2018-07-31,0.36445515
2018-08-01,0.3650271375
2018-08-02,0.3623297125
2018-08-03,0.3573025375
2018-08-04,0.3521814
2018-08-05,0.3498332125
2018-08-06,0.35232095
2018-08-07,0.347366575
2018-08-08,0.3497633375
2018-08-09,0.354667625
2018-08-10,0.354979075
2018-08-11,0.3578761375
2018-08-12,0.3608563625
2018-08-13,0.368138125
2018-08-14,0.3632353875
2018-08-15,0.36407445
2018-08-16,0.3642884375
2018-08-17,0.36176956250000003
2018-08-18,0.354152325
2018-08-19,0.3458978875
2018-08-20,0.34000745
2018-08-21,0.3387773375
2018-08-22,0.3360560125
2018-08-23,0.3350879125
2018-08-24,0.34335145
2018-08-25,0.3430397875
2018-08-26,0.3460268875
2018-08-27,0.3515733875
2018-08-28,0.3526696625
2018-08-29,0.35052289999999997
2018-08-30,0.346657925
2018-08-31,0.3503131875
2018-09-01,0.3582480375
2018-09-02,0.3606667375
2018-09-03,0.36400715
2018-09-04,0.36288855
2018-09-05,0.364237375
2018-09-06,0.3579867875
2018-09-07,0.3509154
2018-09-08,0.344925425
2018-09-09,0.3407265125
2018-09-10,0.3403566125
2018-09-11,0.34390785
2018-09-12,0.356307775
2018-09-13,0.36429143750000004
2018-09-14,0.3718239
2018-09-15,0.3672575625
2018-09-16,0.360887225
2018-09-17,0.3534738125
