date,sm_rootzone
2015-03-31,0.180065425
2015-04-01,0.1868020125
2015-04-02,0.2209622875
2015-04-03,0.2365333
2015-04-04,0.23330925
2015-04-05,0.23668971249999998
2015-04-06,0.2387938625
2015-04-07,0.2438271125
2015-04-08,0.234773425
2015-04-09,0.2311671625
2015-04-10,0.22751555
2015-04-11,0.22450884999999998
2015-04-12,0.223303575
2015-04-13,0.2209686625
2015-04-14,0.2182129875
2015-04-15,0.21695575
2015-04-16,0.2167250375
2015-04-17,0.2174088875
2015-04-18,0.2161114375
2015-04-19,0.213434675
2015-04-20,0.2126454625
2015-04-21,0.2109512625
2015-04-22,0.21121735
2015-04-23,0.213302025
2015-04-24,0.2156062125
2015-04-25,0.2165415125
2015-04-26,0.21747205
2015-04-27,0.216398375
2015-04-28,0.21399836249999998
2015-04-29,0.212455025
2015-04-30,0.2115628625
2015-05-01,0.2136387125
2015-05-02,0.2166988
2015-05-03,0.2165644
2015-05-04,0.2134508125
2015-05-05,0.21108464999999998
2015-05-06,0.2092754875
2015-05-07,0.2112862
2015-05-08,0.213325275
2015-05-09,0.210712825
2015-05-10,0.2102805125
2015-05-11,0.216001625
2015-05-12,0.221214775
2015-05-13,0.219425225
2015-05-14,0.21497336250000001
2015-05-15,0.2256663375
2015-05-16,0.2441610875
2015-05-17,0.2386906125
2015-05-18,0.2354857625
2015-05-19,0.232196975
2015-05-20,0.2283527875
2015-05-21,0.2262926875
2015-05-22,0.2248119
2015-05-23,0.2281839625
2015-05-24,0.2396645875
2015-05-25,0.2372298875
2015-05-26,0.23294495
2015-05-27,0.2308041875
2015-05-28,0.25314225
2015-05-29,0.27255525
2015-05-30,0.2798333
2015-05-31,0.2709520625
2015-06-01,0.2652202
2015-06-02,0.26196675
2015-06-03,0.260759875
2015-06-04,0.256876525
2015-06-05,0.25386065
2015-06-06,0.2523941125
2015-06-07,0.2505501
2015-06-08,0.2483143125
2015-06-09,0.2459927625
2015-06-10,0.264435875
2015-06-11,0.31264898750000003
2015-06-12,0.32901345
2015-06-13,0.3279724625
2015-06-14,0.323590475
2015-06-15,0.32219315
2015-06-16,0.3295114
2015-06-17,0.32723253750000003
2015-06-18,0.32225905
2015-06-19,0.3230509125
2015-06-20,0.3288053125
2015-06-21,0.3254106875
2015-06-22,0.33879055
2015-06-23,0.3472202125
2015-06-24,0.352477725
2015-06-25,0.35550165
2015-06-26,0.3580936125
2015-06-27,0.3569245625
2015-06-28,0.3541489
2015-06-29,0.350348225
2015-06-30,0.3467784375
2015-07-01,0.3432497375
2015-07-02,0.34569222499999996
2015-07-03,0.3453892
2015-07-04,0.34097751249999997
2015-07-05,0.34022162499999997
2015-07-06,0.34642986249999996
2015-07-07,0.3554081375
2015-07-08,0.373999975
2015-07-09,0.384445675
2015-07-10,0.3875823
2015-07-11,0.3812906625
2015-07-12,0.37602785
2015-07-13,0.374547725
2015-07-14,0.372775225
2015-07-15,0.37889103749999997
2015-07-16,0.3852229125
2015-07-17,0.39280115
2015-07-18,0.405091825
2015-07-19,0.40933025
2015-07-20,0.4120264375
2015-07-21,0.4105023125
2015-07-22,0.4077414625
2015-07-23,0.4085522625
2015-07-24,0.4141984125
2015-07-25,0.413784375
2015-07-26,0.416636
2015-07-27,0.4213072375
2015-07-28,0.42118093749999996
2015-07-29,0.4180923
2015-07-30,0.417684175
2015-07-31,0.4192012
2015-08-01,0.4190886625
2015-08-02,0.41608545
2015-08-03,0.412279675
2015-08-04,0.4094873125
2015-08-05,0.4072675
2015-08-06,0.40439505
2015-08-07,0.40250684999999997
2015-08-08,0.401699275
2015-08-09,0.40027595
2015-08-10,0.399378425
2015-08-11,0.3978155125
2015-08-12,0.3954528375
2015-08-13,0.393656575
2015-08-14,0.3940989875
2015-08-15,0.39267465
2015-08-16,0.3895710625
2015-08-17,0.3883527625
2015-08-18,0.3926405875
2015-08-19,0.402434675
2015-08-20,0.41033205
2015-08-21,0.4138687
2015-08-22,0.4098825
2015-08-23,0.405842575
2015-08-24,0.4026548875
2015-08-25,0.4001810375
2015-08-26,0.40113485
2015-08-27,0.403530075
2015-08-28,0.40083148749999997
2015-08-29,0.3996594125
2015-08-30,0.403874475
2015-08-31,0.41029095000000004
2015-09-01,0.41119525
2015-09-02,0.4101116875
2015-09-03,0.409469275
2015-09-04,0.40853185000000003
2015-09-05,0.4072572875
2015-09-06,0.4057436375
2015-09-07,0.4044773
2015-09-08,0.40168475
2015-09-09,0.4019998125
2015-09-10,0.4048431875
2015-09-11,0.4041198375
2015-09-12,0.4069535
2015-09-13,0.4043304625
2015-09-14,0.4062455875
2015-09-15,0.4026994125
2015-09-16,0.3988444625
2015-09-17,0.3957414875
2015-09-18,0.3961106375
2015-09-19,0.3983497125
2015-09-20,0.400361925
2015-09-21,0.403201875
2015-09-22,0.4035793875
2015-09-23,0.4035913
2015-09-24,0.400350875
2015-09-25,0.3969259125
2015-09-26,0.393391
2015-09-27,0.3900474625
2015-09-28,0.386958425
2015-09-29,0.3839868375
2015-09-30,0.38144242500000003
2015-10-01,0.37989388749999997
2015-10-02,0.3782479375
2015-10-03,0.3766137875
2015-10-04,0.3760671875
2015-10-05,0.37632685
2015-10-06,0.378184425
2015-10-07,0.378969075
2015-10-08,0.3889687375
2015-10-09,0.389650575
2015-10-10,0.3856487625
2015-10-11,0.3832113625
2015-10-12,0.380926875
2015-10-13,0.381557275
2015-10-14,0.378875525
2015-10-15,0.3763075625
2015-10-16,0.37357045
2015-10-17,0.3709364
2015-10-18,0.3684333875
2015-10-19,0.3659360875
2015-10-20,0.3634816125
2015-10-21,0.3608793375
2015-10-22,0.35872205
2015-10-23,0.3573190125
2015-10-24,0.3553712375
2015-10-25,0.353218225
2015-10-26,0.3510183625
2015-10-27,0.3489006875
2015-10-28,0.34679902500000004
2015-10-29,0.3453367125
2015-10-30,0.3443663125
2015-10-31,0.349857975
2015-11-01,0.34844755
2015-11-02,0.3459211125
2015-11-03,0.3436095125
2015-11-04,0.341322825
2015-11-05,0.3391483
2015-11-06,0.3373995375
2015-11-07,0.3355576875
2015-11-08,0.3335874125
2015-11-09,0.3317997
2015-11-10,0.330124975
2015-11-11,0.32843225
2015-11-12,0.3264074375
2015-11-13,0.3242243875
2015-11-14,0.3225257375
2015-11-15,0.3209409875
2015-11-16,0.319320075
2015-11-17,0.3183764625
2015-11-18,0.318806175
2015-11-19,0.3170172375
2015-11-20,0.314948475
2015-11-21,0.3127218
2015-11-22,0.3109139625
2015-11-23,0.3092012
2015-11-24,0.3075228875
2015-11-25,0.3059674625
2015-11-26,0.3046074
2015-11-27,0.3031596875
2015-11-28,0.3017934875
2015-11-29,0.300262975
2015-11-30,0.2988223625
2015-12-01,0.29786375
2015-12-02,0.29705241250000003
2015-12-03,0.2961390625
2015-12-04,0.2951932375
2015-12-05,0.2937893125
2015-12-06,0.29251945
2015-12-07,0.291481825
2015-12-08,0.2906723
2015-12-09,0.2894226125
2015-12-10,0.287989275
2015-12-11,0.286783525
2015-12-12,0.2857224
2015-12-13,0.2847406
2015-12-14,0.283619625
2015-12-15,0.28221643750000003
2015-12-16,0.28104725
2015-12-17,0.2798596375
2015-12-18,0.279334075
2015-12-19,0.2784786625
2015-12-20,0.277421575
2015-12-21,0.276520775
2015-12-22,0.2753497
2015-12-23,0.2740694125
2015-12-24,0.2729255
2015-12-25,0.27212308749999997
2015-12-26,0.2709840875
2015-12-27,0.2700566125
2015-12-28,0.269311925
2015-12-29,0.2684931375
2015-12-30,0.2677059375
2015-12-31,0.2668873125
2016-01-01,0.265696925
2016-01-02,0.264451275
2016-01-03,0.26331415
2016-01-04,0.2623541875
2016-01-05,0.2614095375
2016-01-06,0.260413025
2016-01-07,0.2594196875
2016-01-08,0.258556175
2016-01-09,0.257692175
2016-01-10,0.256942725
2016-01-11,0.25576234999999997
2016-01-12,0.2545820875
2016-01-13,0.25369475
2016-01-14,0.2528285625
2016-01-15,0.2518500625
2016-01-16,0.2509759375
2016-01-17,0.250014775
2016-01-18,0.248965225
2016-01-19,0.2478986625
2016-01-20,0.2471001125
2016-01-21,0.2477021375
2016-01-22,0.2465267875
2016-01-23,0.2452137625
2016-01-24,0.24390725
2016-01-25,0.2426988375
2016-01-26,0.24155052500000002
2016-01-27,0.2405434875
2016-01-28,0.23987321250000002
2016-01-29,0.239212475
2016-01-30,0.238251125
2016-01-31,0.23738462500000002
2016-02-01,0.2364018625
2016-02-02,0.2350626625
2016-02-03,0.233879275
2016-02-04,0.2325514625
2016-02-05,0.2312481
2016-02-06,0.2300490125
2016-02-07,0.2289469125
2016-02-08,0.2278885375
2016-02-09,0.2283975625
2016-02-10,0.2303769
2016-02-11,0.2294801125
2016-02-12,0.230465775
2016-02-13,0.2303825875
2016-02-14,0.2294693
2016-02-15,0.2284611625
2016-02-16,0.22796915
2016-02-17,0.2272132625
2016-02-18,0.2269677125
2016-02-19,0.2250592875
2016-02-20,0.2240080875
2016-02-21,0.2220087
