date,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,rh_pct,wind_speed_ms,solar_rad_mj_m2
2001-01-01,0.0,17.59,24.18,11.64,69.68,0.96,16.31
2001-01-02,0.0,17.82,24.5,12.6,74.74,1.15,15.92
2001-01-03,0.0,18.9,25.74,14.28,78.52,1.58,15.68
2001-01-04,0.0,16.0,23.42,10.3,70.83,1.56,14.49
2001-01-05,0.0,15.14,22.04,10.56,65.74,1.22,14.69
2001-01-06,0.0,13.77,21.65,7.6,70.69,1.5,15.51
2001-01-07,0.0,14.15,21.77,8.27,69.62,1.23,16.08
2001-01-08,0.0,14.78,22.66,8.48,67.89,1.3,16.67
2001-01-09,0.0,15.63,23.24,8.85,64.26,1.15,13.62
2001-01-10,0.0,14.67,22.8,9.56,65.4,1.37,14.2
2001-01-11,0.0,13.49,21.56,8.15,56.36,1.23,15.84
2001-01-12,0.0,13.15,21.94,6.74,62.87,1.53,15.87
2001-01-13,0.0,14.1,22.9,7.58,62.81,1.27,16.28
2001-01-14,0.0,15.02,23.88,9.4,61.4,1.4,16.7
2001-01-15,0.0,15.46,24.67,9.43,61.39,1.49,17.55
2001-01-16,0.0,15.97,24.5,9.93,61.76,1.2,17.76
2001-01-17,0.0,16.93,25.65,11.28,60.58,1.32,18.14
2001-01-18,0.0,16.64,25.31,10.31,62.0,1.34,18.25
2001-01-19,0.0,16.92,25.47,10.64,61.52,1.41,18.47
2001-01-20,0.0,17.62,26.03,12.0,58.72,1.12,18.35
2001-01-21,0.0,17.58,25.41,12.16,57.77,1.11,18.22
2001-01-22,0.0,17.7,24.92,10.49,49.13,1.01,17.77
2001-01-23,0.0,17.53,26.03,10.19,63.49,1.51,13.55
2001-01-24,0.0,18.23,25.84,12.49,62.13,1.19,14.97
2001-01-25,0.0,15.09,22.94,7.77,49.2,1.35,16.8
2001-01-26,0.0,14.28,22.43,8.07,47.92,1.33,17.17
2001-01-27,0.0,14.29,22.4,7.52,50.98,1.1,16.44
2001-01-28,0.0,15.15,23.92,8.11,55.25,1.24,17.1
2001-01-29,0.0,16.09,24.61,8.31,57.85,1.18,17.31
2001-01-30,0.0,17.85,24.52,10.88,53.59,0.8,16.75
2001-01-31,0.0,18.28,26.73,11.0,57.59,1.06,15.86
2001-02-01,0.0,18.38,27.14,10.89,67.25,1.43,14.52
2001-02-02,0.0,20.39,28.48,13.0,65.09,1.34,16.18
2001-02-03,0.0,19.23,27.19,13.27,53.84,1.24,16.69
2001-02-04,0.0,18.65,28.9,10.73,49.63,1.66,19.12
2001-02-05,0.0,19.53,28.64,11.34,43.11,1.33,15.36
2001-02-06,0.0,20.92,29.75,14.81,44.82,1.21,14.93
2001-02-07,0.0,19.17,27.73,13.53,47.84,1.53,19.07
2001-02-08,0.0,18.73,26.6,12.77,37.34,1.18,19.12
2001-02-09,0.0,19.14,26.79,12.06,34.26,0.97,18.44
2001-02-10,0.0,18.57,26.16,11.23,39.02,0.99,17.77
2001-02-11,0.0,19.17,27.38,9.82,44.11,1.06,18.59
2001-02-12,0.0,18.97,28.22,11.09,47.64,1.26,19.62
2001-02-13,0.0,19.0,29.2,11.05,52.04,1.63,20.48
2001-02-14,0.0,19.91,29.47,12.08,48.14,1.44,20.36
2001-02-15,0.0,22.44,32.07,13.86,41.52,1.19,17.38
2001-02-16,0.0,22.75,31.91,13.05,41.9,1.1,20.58
2001-02-17,0.0,23.54,32.43,16.41,41.29,1.09,19.75
2001-02-18,0.0,24.28,32.5,15.44,41.94,1.08,19.59
2001-02-19,0.0,24.08,32.28,16.26,52.85,1.47,16.82
2001-02-20,0.0,23.64,31.95,15.44,43.39,1.3,19.56
2001-02-21,1.24,22.82,31.48,14.57,50.26,1.54,18.07
2001-02-22,2.16,22.98,29.21,17.51,73.4,1.17,16.12
2001-02-23,0.0,23.51,31.03,16.3,54.25,1.05,19.1
2001-02-24,0.44,22.8,31.16,15.48,52.0,1.65,17.28
2001-02-25,3.74,23.87,30.69,18.06,77.73,2.99,15.8
2001-02-26,28.98,23.72,28.41,20.92,84.15,3.52,12.23
2001-02-27,7.6,24.15,29.84,20.43,81.17,1.98,15.77
2001-02-28,0.0,24.64,32.09,18.54,68.01,1.16,17.42
2001-03-01,0.4,24.45,32.58,17.06,60.22,1.17,18.54
2001-03-02,0.0,25.37,32.41,18.28,54.24,1.6,20.21
2001-03-03,0.0,24.18,33.14,17.16,43.51,1.9,21.99
2001-03-04,0.0,23.7,33.09,14.26,34.52,1.56,23.6
2001-03-05,0.27,22.89,31.49,15.61,41.19,2.07,16.85
2001-03-06,0.0,23.08,31.62,15.59,53.32,1.55,22.61
2001-03-07,0.0,22.94,32.06,15.39,47.89,1.78,23.0
2001-03-08,0.0,23.2,32.6,14.58,43.54,1.67,21.14
2001-03-09,0.0,24.16,33.47,16.56,39.37,1.59,18.28
2001-03-10,0.0,24.34,33.76,17.16,35.13,1.5,22.1
2001-03-11,0.0,24.05,34.1,16.23,32.21,1.62,23.57
2001-03-12,0.0,24.05,34.18,14.74,32.04,1.82,23.09
2001-03-13,0.0,25.17,34.19,18.25,29.38,1.73,23.4
2001-03-14,0.0,25.64,34.83,16.36,32.1,0.94,22.32
2001-03-15,0.03,26.04,35.22,17.57,50.44,1.46,21.73
2001-03-16,0.0,27.19,35.63,19.49,50.71,1.65,21.14
2001-03-17,0.0,27.02,35.56,17.72,38.76,1.31,23.32
2001-03-18,1.32,27.3,36.09,19.11,51.19,1.41,21.97
2001-03-19,0.0,27.59,36.31,19.95,42.24,1.38,24.2
2001-03-20,0.0,27.96,37.62,16.75,28.56,1.24,23.9
2001-03-21,0.0,28.95,37.83,19.06,36.89,1.24,22.8
2001-03-22,0.09,29.08,38.26,20.19,55.03,1.81,21.93
2001-03-23,1.07,27.92,33.88,23.57,61.53,1.28,14.94
2001-03-24,0.83,29.36,36.47,23.05,53.49,2.02,19.86
2001-03-25,0.04,28.99,37.0,21.81,49.67,1.9,21.67
2001-03-26,0.08,28.77,37.69,20.75,56.03,2.29,19.91
2001-03-27,2.02,28.49,36.69,21.02,58.14,2.53,21.75
2001-03-28,4.65,28.47,35.53,21.88,61.12,2.13,18.98
2001-03-29,2.44,29.17,36.21,22.81,61.09,2.01,20.96
2001-03-30,1.4,28.68,34.69,23.08,66.81,1.95,17.08
2001-03-31,0.56,27.61,33.55,23.63,67.99,1.41,20.61
2001-04-01,6.3,27.98,32.6,22.84,63.71,1.15,22.96
2001-04-02,4.09,27.89,33.59,22.06,64.7,1.33,19.92
2001-04-03,0.29,29.63,37.02,22.4,50.69,1.22,23.88
2001-04-04,0.0,30.57,37.79,22.2,39.96,1.24,24.68
2001-04-05,0.24,30.18,38.65,22.41,39.49,1.6,23.86
2001-04-06,0.0,30.94,40.13,20.07,37.59,1.25,24.16
2001-04-07,0.0,31.68,40.84,23.07,38.39,1.57,24.61
2001-04-08,0.0,31.81,39.6,25.14,52.8,3.18,22.92
2001-04-09,0.0,29.89,36.68,25.44,65.62,3.64,16.52
2001-04-10,0.08,28.98,34.55,24.93,68.64,3.12,19.64
2001-04-11,0.12,30.01,38.4,23.57,63.57,3.09,20.93
2001-04-12,0.15,29.83,36.69,24.04,62.09,3.21,19.26
2001-04-13,5.15,29.04,36.0,25.05,63.42,2.83,12.18
2001-04-14,2.53,27.31,32.7,23.43,61.27,1.31,16.05
2001-04-15,0.74,27.59,32.3,23.55,60.33,1.3,19.73
2001-04-16,0.6,29.23,36.23,22.33,58.57,1.5,22.27
2001-04-17,7.35,29.68,36.39,23.67,66.05,1.8,23.22
2001-04-18,2.29,28.77,34.87,24.57,62.09,1.51,20.19
2001-04-19,0.09,30.51,37.65,23.09,47.58,1.57,25.69
2001-04-20,1.7,31.12,37.84,25.75,52.98,2.17,22.58
2001-04-21,0.3,30.65,38.99,23.61,50.9,2.04,24.71
2001-04-22,0.0,30.63,39.1,22.66,53.14,1.84,25.95
2001-04-23,0.0,31.24,40.07,23.32,48.54,1.77,26.46
2001-04-24,0.0,31.7,40.57,22.26,47.31,1.44,26.09
2001-04-25,0.0,31.61,40.49,23.56,46.83,2.43,26.05
2001-04-26,0.0,31.44,40.45,24.32,58.61,4.38,25.08
2001-04-27,0.47,30.78,38.16,25.52,60.8,4.49,22.95
2001-04-28,2.63,30.29,36.5,26.2,63.22,5.08,21.22
2001-04-29,13.37,29.51,34.63,25.49,70.23,3.85,16.4
2001-04-30,26.47,27.85,31.5,24.68,81.93,2.74,16.81
2001-05-01,5.27,29.4,35.36,23.57,66.83,1.02,25.56
2001-05-02,4.95,29.72,34.36,24.32,64.82,1.17,11.56
2001-05-03,44.27,27.83,31.63,24.5,77.98,2.09,6.3
2001-05-04,28.36,26.62,30.25,24.05,87.99,2.02,10.15
2001-05-05,20.55,26.6,29.75,24.28,88.62,2.3,11.66
2001-05-06,14.97,25.32,27.29,24.11,91.08,2.75,11.77
2001-05-07,42.66,26.73,30.7,23.28,84.73,3.44,8.88
2001-05-08,32.6,27.2,30.96,24.67,87.77,2.69,2.83
2001-05-09,19.99,27.69,31.23,25.13,87.26,3.66,10.46
2001-05-10,38.71,28.36,31.89,26.22,90.13,4.54,4.23
2001-05-11,37.31,28.02,30.83,25.89,89.99,2.89,13.99
2001-05-12,5.11,26.33,28.56,23.85,89.56,1.95,20.28
2001-05-13,0.02,27.04,32.2,22.12,81.18,1.62,27.35
2001-05-14,0.0,28.06,33.0,23.51,81.37,1.23,24.25
2001-05-15,0.07,29.02,34.27,23.85,79.58,0.9,23.42
2001-05-16,0.41,28.79,33.73,24.49,79.13,1.08,20.85
2001-05-17,1.69,28.12,32.22,24.41,82.88,1.34,22.77
2001-05-18,4.58,28.15,32.15,24.66,83.31,1.33,23.49
2001-05-19,4.99,28.24,32.14,24.62,84.14,1.29,16.8
2001-05-20,9.22,28.19,32.08,24.6,85.55,1.62,19.61
2001-05-21,6.52,27.33,30.06,24.92,91.2,1.73,22.34
2001-05-22,11.25,27.85,30.96,25.03,89.94,2.41,11.91
2001-05-23,13.33,28.66,32.78,25.63,86.71,2.48,15.98
2001-05-24,3.47,27.85,30.9,25.63,90.4,2.53,12.87
2001-05-25,0.75,28.0,32.05,24.76,86.93,2.32,21.9
2001-05-26,9.52,27.89,31.0,25.3,90.16,1.85,13.07
2001-05-27,0.15,28.19,31.92,25.18,86.52,0.99,23.08
2001-05-28,2.29,27.88,31.2,25.17,87.84,1.57,21.8
2001-05-29,9.34,27.52,30.53,25.04,88.72,1.88,13.74
2001-05-30,5.81,27.48,30.58,24.86,89.8,1.79,18.29
2001-05-31,7.43,27.98,31.77,25.01,86.65,1.96,14.85
2001-06-01,17.4,28.12,31.68,25.29,87.6,2.58,15.71
2001-06-02,12.76,28.14,31.65,25.96,87.52,3.12,18.69
2001-06-03,15.35,26.87,29.53,24.91,92.94,3.36,10.02
2001-06-04,40.02,26.49,28.45,24.8,92.74,2.87,8.95
2001-06-05,82.13,26.88,28.46,25.98,94.01,3.25,2.48
2001-06-06,49.3,27.27,29.25,25.68,93.58,2.45,3.32
2001-06-07,15.64,27.24,29.53,25.55,91.9,2.73,14.24
2001-06-08,18.15,27.08,29.37,25.39,93.88,2.82,9.82
2001-06-09,4.35,27.29,29.4,25.74,92.42,2.49,19.19
2001-06-10,9.03,27.33,29.49,25.52,93.39,1.78,21.9
2001-06-11,7.78,27.69,30.11,25.77,90.18,1.78,23.69
2001-06-12,0.75,27.74,30.44,25.69,90.52,3.02,25.59
2001-06-13,14.3,27.6,29.64,26.16,92.29,2.8,19.21
2001-06-14,36.95,26.72,28.79,25.18,93.84,2.89,3.88
2001-06-15,37.88,27.06,29.74,25.53,92.55,3.12,9.69
2001-06-16,46.89,26.25,28.89,23.87,91.04,2.62,14.86
2001-06-17,22.25,26.53,28.71,25.01,93.58,2.73,12.48
2001-06-18,20.15,26.98,28.97,25.88,92.81,4.34,12.26
2001-06-19,34.07,27.56,30.51,25.74,91.07,4.04,13.84
2001-06-20,47.16,27.82,30.63,25.18,91.41,3.71,13.61
2001-06-21,6.12,28.63,31.87,26.3,89.93,2.73,19.74
2001-06-22,0.61,28.44,32.11,25.7,89.17,2.51,22.93
2001-06-23,1.18,28.29,31.64,25.93,89.24,2.81,20.34
2001-06-24,0.79,27.72,30.73,25.85,91.16,3.02,20.84
2001-06-25,0.16,27.74,31.39,25.69,90.42,2.87,20.73
2001-06-26,2.14,27.35,29.63,25.7,92.16,2.87,20.54
2001-06-27,4.95,27.27,30.5,25.32,89.65,3.1,19.38
2001-06-28,1.06,27.68,32.0,24.28,89.14,3.34,20.3
2001-06-29,6.61,27.63,30.47,25.66,90.84,3.34,17.76
2001-06-30,14.29,27.41,30.65,25.64,91.56,3.59,11.15
2001-07-01,21.56,27.13,29.84,25.24,91.82,3.09,10.35
2001-07-02,2.19,27.04,30.07,24.68,90.16,2.84,18.2
2001-07-03,0.52,27.28,29.94,25.01,90.29,1.79,21.78
2001-07-04,0.73,28.05,31.93,25.64,90.32,1.81,22.4
2001-07-05,3.57,27.36,29.07,25.67,93.52,1.42,21.27
2001-07-06,2.33,27.89,31.0,25.9,91.42,1.95,22.48
2001-07-07,6.69,27.65,29.69,26.2,93.57,1.91,23.67
2001-07-08,3.41,28.27,30.76,26.01,90.93,2.49,24.2
2001-07-09,2.2,28.15,31.78,26.3,90.52,3.43,15.93
2001-07-10,12.35,27.21,29.68,25.79,92.64,3.15,17.3
2001-07-11,9.86,27.13,30.57,25.34,91.55,3.45,17.61
2001-07-12,12.53,27.52,30.55,25.3,89.61,2.94,15.63
2001-07-13,9.26,27.3,30.55,25.12,89.38,3.13,17.06
2001-07-14,9.94,27.49,30.75,25.42,90.55,3.42,15.87
2001-07-15,4.18,27.56,30.5,25.32,92.23,2.59,20.66
2001-07-16,1.7,27.18,29.3,25.79,94.24,2.2,19.36
2001-07-17,2.0,27.4,30.58,25.11,90.85,2.63,21.38
2001-07-18,4.65,27.75,31.52,25.2,88.82,3.07,20.83
2001-07-19,2.28,27.41,30.37,25.3,90.5,3.44,16.07
2001-07-20,12.08,27.01,28.88,25.57,93.22,3.25,17.65
2001-07-21,6.69,27.62,30.76,25.39,89.99,3.23,15.82
2001-07-22,2.54,27.61,30.2,25.53,91.2,1.82,20.75
2001-07-23,5.97,27.98,31.59,25.5,89.83,2.41,20.6
2001-07-24,10.57,27.26,30.02,25.67,92.33,2.35,17.06
2001-07-25,12.34,27.39,30.8,25.41,90.59,2.7,13.21
2001-07-26,6.2,27.28,29.69,25.31,91.17,3.32,17.06
2001-07-27,5.06,27.81,30.95,25.51,90.4,3.69,16.84
2001-07-28,21.71,27.69,30.45,25.76,90.95,3.95,11.8
2001-07-29,52.84,27.78,30.54,25.88,90.78,3.72,10.66
2001-07-30,35.41,27.13,30.13,25.4,91.89,3.49,7.76
2001-07-31,42.73,27.84,30.68,25.64,92.2,3.1,10.72
2001-08-01,58.89,27.44,29.55,26.04,93.42,2.82,11.16
2001-08-02,5.43,28.37,32.24,25.38,87.71,1.51,16.38
2001-08-03,1.13,28.21,31.55,25.73,89.31,2.36,20.14
2001-08-04,5.24,27.75,30.65,25.56,90.02,1.34,18.33
2001-08-05,35.72,27.89,31.68,25.05,89.82,1.65,17.0
2001-08-06,6.55,28.17,31.14,25.61,89.25,1.02,16.91
2001-08-07,19.98,28.55,32.01,25.85,86.01,0.93,22.16
2001-08-08,10.41,27.37,29.88,25.69,91.21,1.43,19.77
2001-08-09,7.22,27.58,31.34,25.31,91.3,1.78,20.4
2001-08-10,1.26,27.83,31.49,25.28,89.7,2.34,21.24
2001-08-11,1.03,28.09,32.23,25.36,89.77,2.11,19.94
2001-08-12,0.68,27.89,31.39,25.08,89.86,1.74,20.01
2001-08-13,4.85,27.77,30.82,25.61,89.11,1.34,17.25
2001-08-14,2.67,26.81,29.91,24.76,92.73,3.06,18.52
2001-08-15,4.87,27.73,31.62,25.22,90.55,2.97,19.02
2001-08-16,2.45,28.28,32.49,25.3,89.18,2.31,19.25
2001-08-17,1.17,28.7,32.51,26.19,89.11,2.24,19.28
2001-08-18,0.48,28.21,31.28,26.11,90.78,2.63,21.61
2001-08-19,5.99,28.38,31.49,26.33,91.44,1.95,18.23
2001-08-20,4.4,28.48,32.43,26.28,91.08,2.06,20.91
2001-08-21,1.44,27.28,29.8,25.68,92.72,2.55,17.89
2001-08-22,0.51,27.68,32.33,25.1,88.64,2.74,20.68
2001-08-23,0.64,27.74,31.69,24.89,89.21,3.03,21.06
2001-08-24,2.99,27.77,31.52,25.33,89.57,3.14,13.61
2001-08-25,5.63,27.85,31.2,25.42,90.82,3.16,15.46
2001-08-26,35.45,27.99,30.91,25.69,91.81,2.85,16.16
2001-08-27,20.35,27.61,29.48,26.62,94.89,3.21,14.59
2001-08-28,4.09,28.03,29.96,26.14,91.44,1.26,20.59
2001-08-29,6.11,28.17,31.89,25.68,90.9,1.52,16.75
2001-08-30,2.66,27.62,30.91,25.4,92.91,2.16,19.78
2001-08-31,3.3,27.96,31.54,25.47,90.62,2.59,18.51
2001-09-01,2.88,27.43,30.62,25.2,90.65,2.7,16.99
2001-09-02,0.59,27.43,31.06,24.57,88.41,2.27,18.27
2001-09-03,0.74,27.39,31.0,24.75,88.52,2.17,12.25
2001-09-04,0.23,27.36,31.38,24.37,88.96,2.31,20.81
2001-09-05,0.25,27.59,31.15,25.22,89.56,2.87,18.95
2001-09-06,10.4,27.4,30.91,25.27,90.07,3.34,18.31
2001-09-07,5.8,27.43,30.4,25.07,90.09,2.94,17.24
2001-09-08,2.03,27.56,30.31,25.65,90.35,2.69,18.39
2001-09-09,4.01,27.84,31.33,25.35,90.24,2.11,16.74
2001-09-10,3.26,27.25,30.17,25.13,91.57,2.08,18.81
2001-09-11,1.99,26.94,30.44,24.41,89.74,2.33,18.29
2001-09-12,3.49,27.42,31.38,24.91,90.0,2.27,17.85
2001-09-13,3.97,26.87,30.25,24.76,90.85,2.19,19.53
2001-09-14,1.26,27.68,31.53,24.38,87.73,1.34,19.63
2001-09-15,0.14,28.55,32.38,24.69,83.63,0.69,19.7
2001-09-16,5.48,28.37,31.7,25.54,83.7,0.72,15.92
2001-09-17,12.13,26.82,29.69,24.98,90.95,1.12,16.86
2001-09-18,57.15,26.43,29.92,23.66,91.06,2.04,8.77
2001-09-19,28.2,26.36,29.36,24.68,92.0,1.87,5.16
2001-09-20,3.74,27.06,30.89,23.52,86.96,1.25,16.03
2001-09-21,0.24,26.14,28.36,23.72,87.23,0.81,20.22
2001-09-22,1.2,27.93,32.18,23.38,79.01,0.74,18.22
2001-09-23,5.48,27.86,31.38,25.45,84.28,0.62,15.0
2001-09-24,3.75,28.42,31.63,25.09,81.59,0.46,14.55
2001-09-25,0.68,27.64,31.09,24.75,85.05,1.1,16.26
2001-09-26,0.18,27.72,30.7,24.64,84.87,0.89,20.72
2001-09-27,0.14,27.8,30.7,25.59,85.59,0.64,17.51
2001-09-28,0.04,28.28,31.72,24.75,83.26,0.62,19.98
2001-09-29,0.63,28.28,32.25,25.22,85.79,0.87,22.26
2001-09-30,9.57,26.9,29.03,25.23,93.74,1.22,17.51
2001-10-01,4.61,26.99,30.0,24.6,89.56,0.84,16.06
2001-10-02,15.42,26.71,29.78,24.23,91.57,0.9,13.66
2001-10-03,26.69,26.58,29.4,24.21,89.29,0.81,13.1
2001-10-04,11.28,26.05,28.59,24.48,91.28,1.14,15.1
2001-10-05,3.56,25.78,28.09,24.08,93.72,1.43,17.46
2001-10-06,0.49,26.81,29.94,24.42,91.32,1.25,17.73
2001-10-07,0.48,27.5,31.16,24.17,88.61,1.2,19.23
2001-10-08,1.31,27.92,31.64,25.24,88.54,0.99,18.09
2001-10-09,8.47,26.96,29.83,24.64,90.63,0.94,18.67
2001-10-10,9.24,26.88,29.69,24.87,89.31,0.84,8.13
2001-10-11,2.92,26.64,29.63,24.1,89.32,0.99,15.84
2001-10-12,0.93,26.41,29.01,24.4,88.95,0.71,17.63
2001-10-13,2.18,26.8,30.64,23.52,83.98,0.78,13.8
2001-10-14,17.28,26.87,29.6,24.29,82.91,0.73,5.5
2001-10-15,6.64,27.23,30.8,23.56,83.47,0.82,19.43
2001-10-16,15.65,27.16,31.08,23.73,85.37,0.96,19.61
2001-10-17,21.76,27.38,31.06,24.15,84.81,0.72,17.97
2001-10-18,25.19,25.28,26.59,23.8,94.44,2.09,11.37
2001-10-19,2.04,26.72,29.67,23.86,83.73,1.9,16.79
2001-10-20,0.01,25.78,29.49,22.51,83.94,1.08,18.78
2001-10-21,0.0,25.69,30.11,21.49,84.97,1.08,19.3
2001-10-22,0.0,25.79,30.5,22.02,84.42,1.46,20.85
2001-10-23,0.0,25.51,30.47,21.46,82.68,1.5,20.91
2001-10-24,0.0,25.52,30.65,21.08,83.49,1.36,20.39
2001-10-25,0.0,26.22,31.22,21.38,78.78,0.91,20.37
2001-10-26,0.04,25.91,30.32,21.72,79.68,1.1,20.21
2001-10-27,6.52,25.24,29.46,21.43,85.63,1.09,6.53
2001-10-28,0.52,25.11,28.81,22.53,88.21,1.19,12.5
2001-10-29,0.01,25.13,29.26,21.92,86.51,1.16,14.33
2001-10-30,6.8,25.06,28.53,22.16,88.14,1.22,8.69
2001-10-31,12.98,25.05,28.19,22.52,92.7,1.79,11.0
2001-11-01,3.01,25.93,29.94,22.9,86.76,1.04,16.4
2001-11-02,0.04,24.9,29.4,20.81,84.86,1.01,18.96
2001-11-03,0.12,24.26,28.89,20.54,81.72,1.13,18.84
2001-11-04,0.0,23.77,28.17,19.31,76.36,0.88,17.69
2001-11-05,0.0,23.26,28.29,18.69,84.43,1.27,18.93
2001-11-06,0.0,23.3,28.27,18.97,84.81,1.4,18.4
2001-11-07,0.66,23.54,27.16,19.77,82.08,0.78,9.19
2001-11-08,1.6,23.69,27.34,20.4,81.93,0.65,7.54
2001-11-09,0.04,23.71,28.66,19.26,85.18,0.99,12.37
2001-11-10,1.01,23.49,26.89,20.2,84.94,1.08,10.6
2001-11-11,20.25,22.8,24.69,21.23,94.31,1.73,5.91
2001-11-12,9.38,23.17,26.91,20.09,92.88,1.18,6.1
2001-11-13,0.03,24.76,29.3,21.4,87.08,1.04,16.53
2001-11-14,0.0,23.55,28.52,19.8,87.08,1.46,18.36
2001-11-15,0.0,23.24,28.75,18.35,85.57,1.0,17.27
2001-11-16,0.0,23.23,28.15,19.07,81.94,0.97,18.1
2001-11-17,0.0,23.15,27.63,18.85,77.26,0.77,18.32
2001-11-18,0.22,22.4,27.41,18.28,80.65,1.25,17.61
2001-11-19,0.28,21.97,27.43,17.37,83.08,1.31,8.95
2001-11-20,0.0,22.0,27.54,17.23,80.68,0.99,17.27
2001-11-21,0.04,22.23,26.79,17.15,77.35,0.73,16.7
2001-11-22,0.02,21.99,27.35,16.79,77.62,1.02,14.72
2001-11-23,0.0,20.81,26.13,17.02,84.04,0.96,13.02
2001-11-24,0.0,20.38,25.92,16.5,83.1,1.33,14.92
2001-11-25,0.0,20.42,26.44,15.49,82.59,1.16,17.21
2001-11-26,0.0,20.89,26.89,15.33,82.85,1.05,17.59
2001-11-27,0.0,20.69,26.59,16.03,80.67,1.15,17.33
2001-11-28,0.0,19.12,24.93,14.56,80.94,1.28,17.5
2001-11-29,0.0,18.16,24.74,13.42,82.78,1.5,16.52
2001-11-30,0.0,17.18,23.45,12.45,82.63,1.5,16.62
2001-12-01,0.0,16.83,23.72,12.74,75.54,1.25,15.82
2001-12-02,0.0,16.95,22.56,12.73,73.19,0.86,15.72
2001-12-03,0.0,16.17,22.43,11.01,79.51,1.22,15.51
2001-12-04,0.0,17.51,23.49,12.03,78.73,1.14,16.1
2001-12-05,0.0,17.88,23.65,12.77,79.11,1.06,16.06
2001-12-06,0.0,17.39,23.98,11.79,82.15,1.21,15.86
2001-12-07,0.0,17.49,22.94,12.53,82.34,0.98,15.14
2001-12-08,0.0,18.05,23.65,12.94,79.22,0.79,14.28
2001-12-09,0.0,17.52,24.29,11.67,82.94,1.02,13.65
2001-12-10,0.0,16.82,23.41,12.19,84.33,1.29,15.04
2001-12-11,0.0,16.63,23.43,11.7,81.94,1.16,16.0
2001-12-12,0.0,16.51,23.92,11.04,80.06,1.32,16.17
2001-12-13,0.0,16.23,23.05,10.43,76.38,1.3,15.78
2001-12-14,0.0,16.45,23.1,10.72,74.66,1.1,14.3
2001-12-15,0.0,17.22,23.97,11.35,74.1,0.9,15.9
2001-12-16,0.0,17.36,23.16,11.44,72.18,0.83,15.62
2001-12-17,0.0,16.18,22.81,10.29,76.45,1.38,16.64
2001-12-18,0.0,16.26,23.2,10.3,72.89,1.3,15.41
2001-12-19,0.0,16.76,23.19,10.89,69.51,1.18,15.72
2001-12-20,0.0,17.1,23.57,11.99,71.77,1.14,13.24
2001-12-21,0.0,16.58,23.24,11.75,78.89,1.29,11.82
2001-12-22,24.03,17.03,24.04,10.42,78.63,1.39,12.33
2001-12-23,0.0,18.29,24.75,12.41,73.78,0.84,15.99
2001-12-24,0.0,18.48,24.72,13.82,73.41,0.77,14.61
2001-12-25,0.0,18.43,24.21,13.68,69.17,0.84,16.32
2001-12-26,0.0,18.02,24.52,12.49,69.2,0.89,15.7
2001-12-27,0.0,18.18,24.88,13.23,71.89,0.98,15.82
2001-12-28,0.0,17.72,24.07,12.57,73.54,1.16,16.68
2001-12-29,0.0,17.3,24.03,12.28,74.88,1.13,16.45
2001-12-30,0.0,16.39,23.31,10.61,76.31,1.32,15.8
2001-12-31,0.0,15.83,22.58,10.82,76.3,1.48,15.83
2002-01-01,0.0,14.99,21.45,9.31,77.65,1.42,14.59
2002-01-02,0.0,15.59,23.87,8.74,75.99,1.29,16.9
2002-01-03,0.0,16.81,24.32,10.17,70.53,1.25,17.05
2002-01-04,0.0,18.28,24.73,12.77,66.25,0.98,14.62
2002-01-05,0.0,18.49,25.06,12.77,66.56,1.01,16.11
2002-01-06,0.0,18.23,24.9,13.29,65.97,1.09,16.4
2002-01-07,0.04,17.37,24.01,12.83,72.24,0.9,9.03
2002-01-08,0.11,18.33,23.46,14.67,68.89,0.72,9.9
2002-01-09,0.0,18.29,24.33,13.38,64.99,1.08,15.4
2002-01-10,0.0,16.95,24.22,10.96,72.01,1.33,14.99
2002-01-11,0.0,16.93,24.63,12.05,72.38,1.06,16.07
2002-01-12,0.0,15.99,23.67,10.82,71.53,1.31,16.39
2002-01-13,0.0,16.42,24.31,9.83,67.33,1.16,17.6
2002-01-14,0.0,17.62,24.09,12.83,59.35,0.85,17.07
2002-01-15,0.0,17.82,24.19,10.54,63.23,0.83,14.32
2002-01-16,0.0,18.63,25.31,12.3,64.45,0.93,15.7
2002-01-17,0.1,18.78,25.9,12.16,76.7,1.26,15.6
2002-01-18,0.0,19.18,26.68,13.08,82.93,1.31,14.54
2002-01-19,0.0,19.9,26.62,13.17,76.63,1.1,15.41
2002-01-20,0.0,20.16,26.68,12.58,69.19,1.0,17.33
2002-01-21,0.0,20.78,27.22,13.39,65.05,1.0,17.07
2002-01-22,0.52,21.19,27.9,15.71,67.66,0.99,12.51
2002-01-23,4.22,19.84,26.27,14.4,79.91,1.25,5.52
2002-01-24,0.33,19.9,24.98,15.3,77.82,1.19,12.0
2002-01-25,0.0,16.48,23.62,11.39,56.92,1.36,17.0
2002-01-26,0.0,16.38,23.22,10.51,51.8,1.18,16.77
2002-01-27,0.0,15.22,23.73,8.17,61.23,1.31,17.57
2002-01-28,2.65,15.24,22.5,9.12,68.94,1.28,3.82
2002-01-29,0.2,17.3,24.4,11.52,75.49,1.73,14.83
2002-01-30,2.14,17.66,24.57,13.29,73.76,1.5,8.08
2002-01-31,0.0,16.4,24.12,10.26,62.25,1.63,18.39
2002-02-01,0.0,15.98,24.35,9.07,61.09,1.54,19.15
2002-02-02,0.0,16.18,24.35,9.89,65.31,1.59,19.3
